"example_id","inp_file","design_block","dist_code","factor1","level1_code","factor2","level2_code","factor3","level3_code","factor4","level4_code","factor5","level5_code","K","G","h","theta_true","theta_CV","Nmin","Nmax","nsims","random.seed","od_mult","sigma","mean_nsamp","ln_sd","nb_size","N_range_label","p_lbound","p_ubound"
101,"faces_ex101.inp","Poisson",1,"mean_nsamp",0,"sigma",-1,"theta_true",1,"theta_CV",-1,"G",0,3,4,0.1,2,0,50,100,5,1078526260,1,0.25,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
102,"faces_ex102.inp","Poisson",1,"mean_nsamp",0,"sigma",-1,"theta_true",1,"theta_CV",-1,"G",1,3,8,0.1,2,0,50,100,5,1078526260,1,0.25,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
103,"faces_ex103.inp","Poisson",1,"mean_nsamp",0,"sigma",-1,"theta_true",1,"theta_CV",0,"G",-1,3,2,0.1,2,0.2,50,100,5,1078526260,1,0.25,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
104,"faces_ex104.inp","Poisson",1,"mean_nsamp",0,"sigma",-1,"theta_true",1,"theta_CV",0,"G",0,3,4,0.1,2,0.2,50,100,5,1078526260,1,0.25,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
105,"faces_ex105.inp","Poisson",1,"mean_nsamp",0,"sigma",-1,"theta_true",1,"theta_CV",0,"G",1,3,8,0.1,2,0.2,50,100,5,1078526260,1,0.25,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
106,"faces_ex106.inp","Poisson",1,"mean_nsamp",0,"sigma",-1,"theta_true",1,"theta_CV",1,"G",-1,3,2,0.1,2,0.6,50,100,5,1078526260,1,0.25,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
107,"faces_ex107.inp","Poisson",1,"mean_nsamp",0,"sigma",-1,"theta_true",1,"theta_CV",1,"G",0,3,4,0.1,2,0.6,50,100,5,1078526260,1,0.25,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
108,"faces_ex108.inp","Poisson",1,"mean_nsamp",0,"sigma",-1,"theta_true",1,"theta_CV",1,"G",1,3,8,0.1,2,0.6,50,100,5,1078526260,1,0.25,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
109,"faces_ex109.inp","Poisson",1,"mean_nsamp",0,"sigma",0,"theta_true",-1,"theta_CV",-1,"G",-1,3,2,0.1,0.5,0,50,100,5,1078526260,1,0.5,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
110,"faces_ex110.inp","Poisson",1,"mean_nsamp",0,"sigma",0,"theta_true",-1,"theta_CV",-1,"G",0,3,4,0.1,0.5,0,50,100,5,1078526260,1,0.5,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
111,"faces_ex111.inp","Poisson",1,"mean_nsamp",0,"sigma",0,"theta_true",-1,"theta_CV",-1,"G",1,3,8,0.1,0.5,0,50,100,5,1078526260,1,0.5,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
112,"faces_ex112.inp","Poisson",1,"mean_nsamp",0,"sigma",0,"theta_true",-1,"theta_CV",0,"G",-1,3,2,0.1,0.5,0.2,50,100,5,1078526260,1,0.5,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
113,"faces_ex113.inp","Poisson",1,"mean_nsamp",0,"sigma",0,"theta_true",-1,"theta_CV",0,"G",0,3,4,0.1,0.5,0.2,50,100,5,1078526260,1,0.5,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
114,"faces_ex114.inp","Poisson",1,"mean_nsamp",0,"sigma",0,"theta_true",-1,"theta_CV",0,"G",1,3,8,0.1,0.5,0.2,50,100,5,1078526260,1,0.5,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
115,"faces_ex115.inp","Poisson",1,"mean_nsamp",0,"sigma",0,"theta_true",-1,"theta_CV",1,"G",-1,3,2,0.1,0.5,0.6,50,100,5,1078526260,1,0.5,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
116,"faces_ex116.inp","Poisson",1,"mean_nsamp",0,"sigma",0,"theta_true",-1,"theta_CV",1,"G",0,3,4,0.1,0.5,0.6,50,100,5,1078526260,1,0.5,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
117,"faces_ex117.inp","Poisson",1,"mean_nsamp",0,"sigma",0,"theta_true",-1,"theta_CV",1,"G",1,3,8,0.1,0.5,0.6,50,100,5,1078526260,1,0.5,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
118,"faces_ex118.inp","Poisson",1,"mean_nsamp",0,"sigma",0,"theta_true",0,"theta_CV",-1,"G",-1,3,2,0.1,1,0,50,100,5,1078526260,1,0.5,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
119,"faces_ex119.inp","Poisson",1,"mean_nsamp",0,"sigma",0,"theta_true",0,"theta_CV",-1,"G",0,3,4,0.1,1,0,50,100,5,1078526260,1,0.5,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
120,"faces_ex120.inp","Poisson",1,"mean_nsamp",0,"sigma",0,"theta_true",0,"theta_CV",-1,"G",1,3,8,0.1,1,0,50,100,5,1078526260,1,0.5,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
121,"faces_ex121.inp","Poisson",1,"mean_nsamp",0,"sigma",0,"theta_true",0,"theta_CV",0,"G",-1,3,2,0.1,1,0.2,50,100,5,1078526260,1,0.5,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
122,"faces_ex122.inp","Poisson",1,"mean_nsamp",0,"sigma",0,"theta_true",0,"theta_CV",0,"G",0,3,4,0.1,1,0.2,50,100,5,1078526260,1,0.5,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
123,"faces_ex123.inp","Poisson",1,"mean_nsamp",0,"sigma",0,"theta_true",0,"theta_CV",0,"G",1,3,8,0.1,1,0.2,50,100,5,1078526260,1,0.5,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
124,"faces_ex124.inp","Poisson",1,"mean_nsamp",0,"sigma",0,"theta_true",0,"theta_CV",1,"G",-1,3,2,0.1,1,0.6,50,100,5,1078526260,1,0.5,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
125,"faces_ex125.inp","Poisson",1,"mean_nsamp",0,"sigma",0,"theta_true",0,"theta_CV",1,"G",0,3,4,0.1,1,0.6,50,100,5,1078526260,1,0.5,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
126,"faces_ex126.inp","Poisson",1,"mean_nsamp",0,"sigma",0,"theta_true",0,"theta_CV",1,"G",1,3,8,0.1,1,0.6,50,100,5,1078526260,1,0.5,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
127,"faces_ex127.inp","Poisson",1,"mean_nsamp",0,"sigma",0,"theta_true",1,"theta_CV",-1,"G",-1,3,2,0.1,2,0,50,100,5,1078526260,1,0.5,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
128,"faces_ex128.inp","Poisson",1,"mean_nsamp",0,"sigma",0,"theta_true",1,"theta_CV",-1,"G",0,3,4,0.1,2,0,50,100,5,1078526260,1,0.5,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
129,"faces_ex129.inp","Poisson",1,"mean_nsamp",0,"sigma",0,"theta_true",1,"theta_CV",-1,"G",1,3,8,0.1,2,0,50,100,5,1078526260,1,0.5,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
130,"faces_ex130.inp","Poisson",1,"mean_nsamp",0,"sigma",0,"theta_true",1,"theta_CV",0,"G",-1,3,2,0.1,2,0.2,50,100,5,1078526260,1,0.5,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
131,"faces_ex131.inp","Poisson",1,"mean_nsamp",0,"sigma",0,"theta_true",1,"theta_CV",0,"G",0,3,4,0.1,2,0.2,50,100,5,1078526260,1,0.5,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
132,"faces_ex132.inp","Poisson",1,"mean_nsamp",0,"sigma",0,"theta_true",1,"theta_CV",0,"G",1,3,8,0.1,2,0.2,50,100,5,1078526260,1,0.5,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
133,"faces_ex133.inp","Poisson",1,"mean_nsamp",0,"sigma",0,"theta_true",1,"theta_CV",1,"G",-1,3,2,0.1,2,0.6,50,100,5,1078526260,1,0.5,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
134,"faces_ex134.inp","Poisson",1,"mean_nsamp",0,"sigma",0,"theta_true",1,"theta_CV",1,"G",0,3,4,0.1,2,0.6,50,100,5,1078526260,1,0.5,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
135,"faces_ex135.inp","Poisson",1,"mean_nsamp",0,"sigma",0,"theta_true",1,"theta_CV",1,"G",1,3,8,0.1,2,0.6,50,100,5,1078526260,1,0.5,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
136,"faces_ex136.inp","Poisson",1,"mean_nsamp",0,"sigma",1,"theta_true",-1,"theta_CV",-1,"G",-1,3,2,0.1,0.5,0,50,100,5,1078526260,1,1,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
137,"faces_ex137.inp","Poisson",1,"mean_nsamp",0,"sigma",1,"theta_true",-1,"theta_CV",-1,"G",0,3,4,0.1,0.5,0,50,100,5,1078526260,1,1,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
138,"faces_ex138.inp","Poisson",1,"mean_nsamp",0,"sigma",1,"theta_true",-1,"theta_CV",-1,"G",1,3,8,0.1,0.5,0,50,100,5,1078526260,1,1,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
139,"faces_ex139.inp","Poisson",1,"mean_nsamp",0,"sigma",1,"theta_true",-1,"theta_CV",0,"G",-1,3,2,0.1,0.5,0.2,50,100,5,1078526260,1,1,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
140,"faces_ex140.inp","Poisson",1,"mean_nsamp",0,"sigma",1,"theta_true",-1,"theta_CV",0,"G",0,3,4,0.1,0.5,0.2,50,100,5,1078526260,1,1,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
141,"faces_ex141.inp","Poisson",1,"mean_nsamp",0,"sigma",1,"theta_true",-1,"theta_CV",0,"G",1,3,8,0.1,0.5,0.2,50,100,5,1078526260,1,1,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
142,"faces_ex142.inp","Poisson",1,"mean_nsamp",0,"sigma",1,"theta_true",-1,"theta_CV",1,"G",-1,3,2,0.1,0.5,0.6,50,100,5,1078526260,1,1,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
143,"faces_ex143.inp","Poisson",1,"mean_nsamp",0,"sigma",1,"theta_true",-1,"theta_CV",1,"G",0,3,4,0.1,0.5,0.6,50,100,5,1078526260,1,1,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
144,"faces_ex144.inp","Poisson",1,"mean_nsamp",0,"sigma",1,"theta_true",-1,"theta_CV",1,"G",1,3,8,0.1,0.5,0.6,50,100,5,1078526260,1,1,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
145,"faces_ex145.inp","Poisson",1,"mean_nsamp",0,"sigma",1,"theta_true",0,"theta_CV",-1,"G",-1,3,2,0.1,1,0,50,100,5,1078526260,1,1,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
146,"faces_ex146.inp","Poisson",1,"mean_nsamp",0,"sigma",1,"theta_true",0,"theta_CV",-1,"G",0,3,4,0.1,1,0,50,100,5,1078526260,1,1,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
147,"faces_ex147.inp","Poisson",1,"mean_nsamp",0,"sigma",1,"theta_true",0,"theta_CV",-1,"G",1,3,8,0.1,1,0,50,100,5,1078526260,1,1,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
148,"faces_ex148.inp","Poisson",1,"mean_nsamp",0,"sigma",1,"theta_true",0,"theta_CV",0,"G",-1,3,2,0.1,1,0.2,50,100,5,1078526260,1,1,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
149,"faces_ex149.inp","Poisson",1,"mean_nsamp",0,"sigma",1,"theta_true",0,"theta_CV",0,"G",0,3,4,0.1,1,0.2,50,100,5,1078526260,1,1,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
150,"faces_ex150.inp","Poisson",1,"mean_nsamp",0,"sigma",1,"theta_true",0,"theta_CV",0,"G",1,3,8,0.1,1,0.2,50,100,5,1078526260,1,1,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
151,"faces_ex151.inp","Poisson",1,"mean_nsamp",0,"sigma",1,"theta_true",0,"theta_CV",1,"G",-1,3,2,0.1,1,0.6,50,100,5,1078526260,1,1,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
152,"faces_ex152.inp","Poisson",1,"mean_nsamp",0,"sigma",1,"theta_true",0,"theta_CV",1,"G",0,3,4,0.1,1,0.6,50,100,5,1078526260,1,1,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
153,"faces_ex153.inp","Poisson",1,"mean_nsamp",0,"sigma",1,"theta_true",0,"theta_CV",1,"G",1,3,8,0.1,1,0.6,50,100,5,1078526260,1,1,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
154,"faces_ex154.inp","Poisson",1,"mean_nsamp",0,"sigma",1,"theta_true",1,"theta_CV",-1,"G",-1,3,2,0.1,2,0,50,100,5,1078526260,1,1,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
155,"faces_ex155.inp","Poisson",1,"mean_nsamp",0,"sigma",1,"theta_true",1,"theta_CV",-1,"G",0,3,4,0.1,2,0,50,100,5,1078526260,1,1,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
156,"faces_ex156.inp","Poisson",1,"mean_nsamp",0,"sigma",1,"theta_true",1,"theta_CV",-1,"G",1,3,8,0.1,2,0,50,100,5,1078526260,1,1,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
157,"faces_ex157.inp","Poisson",1,"mean_nsamp",0,"sigma",1,"theta_true",1,"theta_CV",0,"G",-1,3,2,0.1,2,0.2,50,100,5,1078526260,1,1,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
158,"faces_ex158.inp","Poisson",1,"mean_nsamp",0,"sigma",1,"theta_true",1,"theta_CV",0,"G",0,3,4,0.1,2,0.2,50,100,5,1078526260,1,1,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
159,"faces_ex159.inp","Poisson",1,"mean_nsamp",0,"sigma",1,"theta_true",1,"theta_CV",0,"G",1,3,8,0.1,2,0.2,50,100,5,1078526260,1,1,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
160,"faces_ex160.inp","Poisson",1,"mean_nsamp",0,"sigma",1,"theta_true",1,"theta_CV",1,"G",-1,3,2,0.1,2,0.6,50,100,5,1078526260,1,1,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
161,"faces_ex161.inp","Poisson",1,"mean_nsamp",0,"sigma",1,"theta_true",1,"theta_CV",1,"G",0,3,4,0.1,2,0.6,50,100,5,1078526260,1,1,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
162,"faces_ex162.inp","Poisson",1,"mean_nsamp",0,"sigma",1,"theta_true",1,"theta_CV",1,"G",1,3,8,0.1,2,0.6,50,100,5,1078526260,1,1,50,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
163,"faces_ex163.inp","Poisson",1,"mean_nsamp",1,"sigma",-1,"theta_true",-1,"theta_CV",-1,"G",-1,3,2,0.1,0.5,0,50,100,5,1078526260,1,0.25,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
164,"faces_ex164.inp","Poisson",1,"mean_nsamp",1,"sigma",-1,"theta_true",-1,"theta_CV",-1,"G",0,3,4,0.1,0.5,0,50,100,5,1078526260,1,0.25,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
165,"faces_ex165.inp","Poisson",1,"mean_nsamp",1,"sigma",-1,"theta_true",-1,"theta_CV",-1,"G",1,3,8,0.1,0.5,0,50,100,5,1078526260,1,0.25,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
166,"faces_ex166.inp","Poisson",1,"mean_nsamp",1,"sigma",-1,"theta_true",-1,"theta_CV",0,"G",-1,3,2,0.1,0.5,0.2,50,100,5,1078526260,1,0.25,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
167,"faces_ex167.inp","Poisson",1,"mean_nsamp",1,"sigma",-1,"theta_true",-1,"theta_CV",0,"G",0,3,4,0.1,0.5,0.2,50,100,5,1078526260,1,0.25,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
168,"faces_ex168.inp","Poisson",1,"mean_nsamp",1,"sigma",-1,"theta_true",-1,"theta_CV",0,"G",1,3,8,0.1,0.5,0.2,50,100,5,1078526260,1,0.25,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
169,"faces_ex169.inp","Poisson",1,"mean_nsamp",1,"sigma",-1,"theta_true",-1,"theta_CV",1,"G",-1,3,2,0.1,0.5,0.6,50,100,5,1078526260,1,0.25,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
170,"faces_ex170.inp","Poisson",1,"mean_nsamp",1,"sigma",-1,"theta_true",-1,"theta_CV",1,"G",0,3,4,0.1,0.5,0.6,50,100,5,1078526260,1,0.25,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
171,"faces_ex171.inp","Poisson",1,"mean_nsamp",1,"sigma",-1,"theta_true",-1,"theta_CV",1,"G",1,3,8,0.1,0.5,0.6,50,100,5,1078526260,1,0.25,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
172,"faces_ex172.inp","Poisson",1,"mean_nsamp",1,"sigma",-1,"theta_true",0,"theta_CV",-1,"G",-1,3,2,0.1,1,0,50,100,5,1078526260,1,0.25,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
173,"faces_ex173.inp","Poisson",1,"mean_nsamp",1,"sigma",-1,"theta_true",0,"theta_CV",-1,"G",0,3,4,0.1,1,0,50,100,5,1078526260,1,0.25,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
174,"faces_ex174.inp","Poisson",1,"mean_nsamp",1,"sigma",-1,"theta_true",0,"theta_CV",-1,"G",1,3,8,0.1,1,0,50,100,5,1078526260,1,0.25,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
175,"faces_ex175.inp","Poisson",1,"mean_nsamp",1,"sigma",-1,"theta_true",0,"theta_CV",0,"G",-1,3,2,0.1,1,0.2,50,100,5,1078526260,1,0.25,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
176,"faces_ex176.inp","Poisson",1,"mean_nsamp",1,"sigma",-1,"theta_true",0,"theta_CV",0,"G",0,3,4,0.1,1,0.2,50,100,5,1078526260,1,0.25,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
177,"faces_ex177.inp","Poisson",1,"mean_nsamp",1,"sigma",-1,"theta_true",0,"theta_CV",0,"G",1,3,8,0.1,1,0.2,50,100,5,1078526260,1,0.25,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
178,"faces_ex178.inp","Poisson",1,"mean_nsamp",1,"sigma",-1,"theta_true",0,"theta_CV",1,"G",-1,3,2,0.1,1,0.6,50,100,5,1078526260,1,0.25,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
179,"faces_ex179.inp","Poisson",1,"mean_nsamp",1,"sigma",-1,"theta_true",0,"theta_CV",1,"G",0,3,4,0.1,1,0.6,50,100,5,1078526260,1,0.25,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
180,"faces_ex180.inp","Poisson",1,"mean_nsamp",1,"sigma",-1,"theta_true",0,"theta_CV",1,"G",1,3,8,0.1,1,0.6,50,100,5,1078526260,1,0.25,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
181,"faces_ex181.inp","Poisson",1,"mean_nsamp",1,"sigma",-1,"theta_true",1,"theta_CV",-1,"G",-1,3,2,0.1,2,0,50,100,5,1078526260,1,0.25,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
182,"faces_ex182.inp","Poisson",1,"mean_nsamp",1,"sigma",-1,"theta_true",1,"theta_CV",-1,"G",0,3,4,0.1,2,0,50,100,5,1078526260,1,0.25,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
183,"faces_ex183.inp","Poisson",1,"mean_nsamp",1,"sigma",-1,"theta_true",1,"theta_CV",-1,"G",1,3,8,0.1,2,0,50,100,5,1078526260,1,0.25,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
184,"faces_ex184.inp","Poisson",1,"mean_nsamp",1,"sigma",-1,"theta_true",1,"theta_CV",0,"G",-1,3,2,0.1,2,0.2,50,100,5,1078526260,1,0.25,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
185,"faces_ex185.inp","Poisson",1,"mean_nsamp",1,"sigma",-1,"theta_true",1,"theta_CV",0,"G",0,3,4,0.1,2,0.2,50,100,5,1078526260,1,0.25,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
186,"faces_ex186.inp","Poisson",1,"mean_nsamp",1,"sigma",-1,"theta_true",1,"theta_CV",0,"G",1,3,8,0.1,2,0.2,50,100,5,1078526260,1,0.25,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
187,"faces_ex187.inp","Poisson",1,"mean_nsamp",1,"sigma",-1,"theta_true",1,"theta_CV",1,"G",-1,3,2,0.1,2,0.6,50,100,5,1078526260,1,0.25,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
188,"faces_ex188.inp","Poisson",1,"mean_nsamp",1,"sigma",-1,"theta_true",1,"theta_CV",1,"G",0,3,4,0.1,2,0.6,50,100,5,1078526260,1,0.25,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
189,"faces_ex189.inp","Poisson",1,"mean_nsamp",1,"sigma",-1,"theta_true",1,"theta_CV",1,"G",1,3,8,0.1,2,0.6,50,100,5,1078526260,1,0.25,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
190,"faces_ex190.inp","Poisson",1,"mean_nsamp",1,"sigma",0,"theta_true",-1,"theta_CV",-1,"G",-1,3,2,0.1,0.5,0,50,100,5,1078526260,1,0.5,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
191,"faces_ex191.inp","Poisson",1,"mean_nsamp",1,"sigma",0,"theta_true",-1,"theta_CV",-1,"G",0,3,4,0.1,0.5,0,50,100,5,1078526260,1,0.5,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
192,"faces_ex192.inp","Poisson",1,"mean_nsamp",1,"sigma",0,"theta_true",-1,"theta_CV",-1,"G",1,3,8,0.1,0.5,0,50,100,5,1078526260,1,0.5,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
193,"faces_ex193.inp","Poisson",1,"mean_nsamp",1,"sigma",0,"theta_true",-1,"theta_CV",0,"G",-1,3,2,0.1,0.5,0.2,50,100,5,1078526260,1,0.5,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
194,"faces_ex194.inp","Poisson",1,"mean_nsamp",1,"sigma",0,"theta_true",-1,"theta_CV",0,"G",0,3,4,0.1,0.5,0.2,50,100,5,1078526260,1,0.5,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
195,"faces_ex195.inp","Poisson",1,"mean_nsamp",1,"sigma",0,"theta_true",-1,"theta_CV",0,"G",1,3,8,0.1,0.5,0.2,50,100,5,1078526260,1,0.5,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
196,"faces_ex196.inp","Poisson",1,"mean_nsamp",1,"sigma",0,"theta_true",-1,"theta_CV",1,"G",-1,3,2,0.1,0.5,0.6,50,100,5,1078526260,1,0.5,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
197,"faces_ex197.inp","Poisson",1,"mean_nsamp",1,"sigma",0,"theta_true",-1,"theta_CV",1,"G",0,3,4,0.1,0.5,0.6,50,100,5,1078526260,1,0.5,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
198,"faces_ex198.inp","Poisson",1,"mean_nsamp",1,"sigma",0,"theta_true",-1,"theta_CV",1,"G",1,3,8,0.1,0.5,0.6,50,100,5,1078526260,1,0.5,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
199,"faces_ex199.inp","Poisson",1,"mean_nsamp",1,"sigma",0,"theta_true",0,"theta_CV",-1,"G",-1,3,2,0.1,1,0,50,100,5,1078526260,1,0.5,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
200,"faces_ex200.inp","Poisson",1,"mean_nsamp",1,"sigma",0,"theta_true",0,"theta_CV",-1,"G",0,3,4,0.1,1,0,50,100,5,1078526260,1,0.5,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
201,"faces_ex201.inp","Poisson",1,"mean_nsamp",1,"sigma",0,"theta_true",0,"theta_CV",-1,"G",1,3,8,0.1,1,0,50,100,5,1078526260,1,0.5,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
202,"faces_ex202.inp","Poisson",1,"mean_nsamp",1,"sigma",0,"theta_true",0,"theta_CV",0,"G",-1,3,2,0.1,1,0.2,50,100,5,1078526260,1,0.5,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
203,"faces_ex203.inp","Poisson",1,"mean_nsamp",1,"sigma",0,"theta_true",0,"theta_CV",0,"G",0,3,4,0.1,1,0.2,50,100,5,1078526260,1,0.5,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
204,"faces_ex204.inp","Poisson",1,"mean_nsamp",1,"sigma",0,"theta_true",0,"theta_CV",0,"G",1,3,8,0.1,1,0.2,50,100,5,1078526260,1,0.5,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
205,"faces_ex205.inp","Poisson",1,"mean_nsamp",1,"sigma",0,"theta_true",0,"theta_CV",1,"G",-1,3,2,0.1,1,0.6,50,100,5,1078526260,1,0.5,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
206,"faces_ex206.inp","Poisson",1,"mean_nsamp",1,"sigma",0,"theta_true",0,"theta_CV",1,"G",0,3,4,0.1,1,0.6,50,100,5,1078526260,1,0.5,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
207,"faces_ex207.inp","Poisson",1,"mean_nsamp",1,"sigma",0,"theta_true",0,"theta_CV",1,"G",1,3,8,0.1,1,0.6,50,100,5,1078526260,1,0.5,100,1,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
