"example_id","inp_file","design_block","dist_code","factor1","level1_code","factor2","level2_code","factor3","level3_code","factor4","level4_code","factor5","level5_code","K","G","h","theta_true","theta_CV","Nmin","Nmax","nsims","random.seed","od_mult","sigma","mean_nsamp","ln_sd","nb_size","N_range_label","p_lbound","p_ubound"
213,"hake_ex213.inp","Poisson",1,"mean_nsamp",1,"sigma",0,"theta_true",1,"theta_CV",0,"G",1,3,3,0.03,2,0.2,50,100,5,2146764845,1,0.5,400,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
214,"hake_ex214.inp","Poisson",1,"mean_nsamp",1,"sigma",0,"theta_true",1,"theta_CV",1,"G",-1,3,1,0.03,2,0.6,50,100,5,2146764845,1,0.5,400,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
215,"hake_ex215.inp","Poisson",1,"mean_nsamp",1,"sigma",0,"theta_true",1,"theta_CV",1,"G",0,3,2,0.03,2,0.6,50,100,5,2146764845,1,0.5,400,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
216,"hake_ex216.inp","Poisson",1,"mean_nsamp",1,"sigma",0,"theta_true",1,"theta_CV",1,"G",1,3,3,0.03,2,0.6,50,100,5,2146764845,1,0.5,400,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
217,"hake_ex217.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",-1,"theta_CV",-1,"G",-1,3,1,0.03,0.5,0,50,100,5,2146764845,1,1,400,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
218,"hake_ex218.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",-1,"theta_CV",-1,"G",0,3,2,0.03,0.5,0,50,100,5,2146764845,1,1,400,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
219,"hake_ex219.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",-1,"theta_CV",-1,"G",1,3,3,0.03,0.5,0,50,100,5,2146764845,1,1,400,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
220,"hake_ex220.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",-1,"theta_CV",0,"G",-1,3,1,0.03,0.5,0.2,50,100,5,2146764845,1,1,400,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
221,"hake_ex221.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",-1,"theta_CV",0,"G",0,3,2,0.03,0.5,0.2,50,100,5,2146764845,1,1,400,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
222,"hake_ex222.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",-1,"theta_CV",0,"G",1,3,3,0.03,0.5,0.2,50,100,5,2146764845,1,1,400,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
223,"hake_ex223.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",-1,"theta_CV",1,"G",-1,3,1,0.03,0.5,0.6,50,100,5,2146764845,1,1,400,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
224,"hake_ex224.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",-1,"theta_CV",1,"G",0,3,2,0.03,0.5,0.6,50,100,5,2146764845,1,1,400,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
225,"hake_ex225.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",-1,"theta_CV",1,"G",1,3,3,0.03,0.5,0.6,50,100,5,2146764845,1,1,400,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
226,"hake_ex226.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",0,"theta_CV",-1,"G",-1,3,1,0.03,1,0,50,100,5,2146764845,1,1,400,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
227,"hake_ex227.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",0,"theta_CV",-1,"G",0,3,2,0.03,1,0,50,100,5,2146764845,1,1,400,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
228,"hake_ex228.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",0,"theta_CV",-1,"G",1,3,3,0.03,1,0,50,100,5,2146764845,1,1,400,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
229,"hake_ex229.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",0,"theta_CV",0,"G",-1,3,1,0.03,1,0.2,50,100,5,2146764845,1,1,400,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
230,"hake_ex230.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",0,"theta_CV",0,"G",0,3,2,0.03,1,0.2,50,100,5,2146764845,1,1,400,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
231,"hake_ex231.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",0,"theta_CV",0,"G",1,3,3,0.03,1,0.2,50,100,5,2146764845,1,1,400,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
232,"hake_ex232.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",0,"theta_CV",1,"G",-1,3,1,0.03,1,0.6,50,100,5,2146764845,1,1,400,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
233,"hake_ex233.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",0,"theta_CV",1,"G",0,3,2,0.03,1,0.6,50,100,5,2146764845,1,1,400,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
234,"hake_ex234.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",0,"theta_CV",1,"G",1,3,3,0.03,1,0.6,50,100,5,2146764845,1,1,400,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
235,"hake_ex235.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",1,"theta_CV",-1,"G",-1,3,1,0.03,2,0,50,100,5,2146764845,1,1,400,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
236,"hake_ex236.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",1,"theta_CV",-1,"G",0,3,2,0.03,2,0,50,100,5,2146764845,1,1,400,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
237,"hake_ex237.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",1,"theta_CV",-1,"G",1,3,3,0.03,2,0,50,100,5,2146764845,1,1,400,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
238,"hake_ex238.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",1,"theta_CV",0,"G",-1,3,1,0.03,2,0.2,50,100,5,2146764845,1,1,400,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
239,"hake_ex239.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",1,"theta_CV",0,"G",0,3,2,0.03,2,0.2,50,100,5,2146764845,1,1,400,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
240,"hake_ex240.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",1,"theta_CV",0,"G",1,3,3,0.03,2,0.2,50,100,5,2146764845,1,1,400,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
241,"hake_ex241.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",1,"theta_CV",1,"G",-1,3,1,0.03,2,0.6,50,100,5,2146764845,1,1,400,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
242,"hake_ex242.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",1,"theta_CV",1,"G",0,3,2,0.03,2,0.6,50,100,5,2146764845,1,1,400,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
243,"hake_ex243.inp","Poisson",1,"mean_nsamp",1,"sigma",1,"theta_true",1,"theta_CV",1,"G",1,3,3,0.03,2,0.6,50,100,5,2146764845,1,1,400,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
244,"hake_ex244.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",-1,"theta_CV",-1,"G",-1,3,1,0.03,0.5,0,50,100,5,2146764845,1,0.25,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
245,"hake_ex245.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",-1,"theta_CV",-1,"G",0,3,2,0.03,0.5,0,50,100,5,2146764845,1,0.25,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
246,"hake_ex246.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",-1,"theta_CV",-1,"G",1,3,3,0.03,0.5,0,50,100,5,2146764845,1,0.25,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
247,"hake_ex247.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",-1,"theta_CV",0,"G",-1,3,1,0.03,0.5,0.2,50,100,5,2146764845,1,0.25,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
248,"hake_ex248.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",-1,"theta_CV",0,"G",0,3,2,0.03,0.5,0.2,50,100,5,2146764845,1,0.25,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
249,"hake_ex249.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",-1,"theta_CV",0,"G",1,3,3,0.03,0.5,0.2,50,100,5,2146764845,1,0.25,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
250,"hake_ex250.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",-1,"theta_CV",1,"G",-1,3,1,0.03,0.5,0.6,50,100,5,2146764845,1,0.25,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
251,"hake_ex251.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",-1,"theta_CV",1,"G",0,3,2,0.03,0.5,0.6,50,100,5,2146764845,1,0.25,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
252,"hake_ex252.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",-1,"theta_CV",1,"G",1,3,3,0.03,0.5,0.6,50,100,5,2146764845,1,0.25,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
253,"hake_ex253.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",0,"theta_CV",-1,"G",-1,3,1,0.03,1,0,50,100,5,2146764845,1,0.25,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
254,"hake_ex254.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",0,"theta_CV",-1,"G",0,3,2,0.03,1,0,50,100,5,2146764845,1,0.25,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
255,"hake_ex255.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",0,"theta_CV",-1,"G",1,3,3,0.03,1,0,50,100,5,2146764845,1,0.25,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
256,"hake_ex256.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",0,"theta_CV",0,"G",-1,3,1,0.03,1,0.2,50,100,5,2146764845,1,0.25,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
257,"hake_ex257.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",0,"theta_CV",0,"G",0,3,2,0.03,1,0.2,50,100,5,2146764845,1,0.25,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
258,"hake_ex258.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",0,"theta_CV",0,"G",1,3,3,0.03,1,0.2,50,100,5,2146764845,1,0.25,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
259,"hake_ex259.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",0,"theta_CV",1,"G",-1,3,1,0.03,1,0.6,50,100,5,2146764845,1,0.25,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
260,"hake_ex260.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",0,"theta_CV",1,"G",0,3,2,0.03,1,0.6,50,100,5,2146764845,1,0.25,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
261,"hake_ex261.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",0,"theta_CV",1,"G",1,3,3,0.03,1,0.6,50,100,5,2146764845,1,0.25,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
262,"hake_ex262.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",1,"theta_CV",-1,"G",-1,3,1,0.03,2,0,50,100,5,2146764845,1,0.25,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
263,"hake_ex263.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",1,"theta_CV",-1,"G",0,3,2,0.03,2,0,50,100,5,2146764845,1,0.25,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
264,"hake_ex264.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",1,"theta_CV",-1,"G",1,3,3,0.03,2,0,50,100,5,2146764845,1,0.25,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
265,"hake_ex265.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",1,"theta_CV",0,"G",-1,3,1,0.03,2,0.2,50,100,5,2146764845,1,0.25,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
266,"hake_ex266.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",1,"theta_CV",0,"G",0,3,2,0.03,2,0.2,50,100,5,2146764845,1,0.25,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
267,"hake_ex267.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",1,"theta_CV",0,"G",1,3,3,0.03,2,0.2,50,100,5,2146764845,1,0.25,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
268,"hake_ex268.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",1,"theta_CV",1,"G",-1,3,1,0.03,2,0.6,50,100,5,2146764845,1,0.25,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
269,"hake_ex269.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",1,"theta_CV",1,"G",0,3,2,0.03,2,0.6,50,100,5,2146764845,1,0.25,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
270,"hake_ex270.inp","Lognormal",2,"mean_nsamp",-1,"sigma",-1,"theta_true",1,"theta_CV",1,"G",1,3,3,0.03,2,0.6,50,100,5,2146764845,1,0.25,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
271,"hake_ex271.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",-1,"theta_CV",-1,"G",-1,3,1,0.03,0.5,0,50,100,5,2146764845,1,0.5,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
272,"hake_ex272.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",-1,"theta_CV",-1,"G",0,3,2,0.03,0.5,0,50,100,5,2146764845,1,0.5,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
273,"hake_ex273.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",-1,"theta_CV",-1,"G",1,3,3,0.03,0.5,0,50,100,5,2146764845,1,0.5,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
274,"hake_ex274.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",-1,"theta_CV",0,"G",-1,3,1,0.03,0.5,0.2,50,100,5,2146764845,1,0.5,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
275,"hake_ex275.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",-1,"theta_CV",0,"G",0,3,2,0.03,0.5,0.2,50,100,5,2146764845,1,0.5,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
276,"hake_ex276.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",-1,"theta_CV",0,"G",1,3,3,0.03,0.5,0.2,50,100,5,2146764845,1,0.5,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
277,"hake_ex277.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",-1,"theta_CV",1,"G",-1,3,1,0.03,0.5,0.6,50,100,5,2146764845,1,0.5,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
278,"hake_ex278.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",-1,"theta_CV",1,"G",0,3,2,0.03,0.5,0.6,50,100,5,2146764845,1,0.5,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
279,"hake_ex279.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",-1,"theta_CV",1,"G",1,3,3,0.03,0.5,0.6,50,100,5,2146764845,1,0.5,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
280,"hake_ex280.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",0,"theta_CV",-1,"G",-1,3,1,0.03,1,0,50,100,5,2146764845,1,0.5,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
281,"hake_ex281.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",0,"theta_CV",-1,"G",0,3,2,0.03,1,0,50,100,5,2146764845,1,0.5,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
282,"hake_ex282.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",0,"theta_CV",-1,"G",1,3,3,0.03,1,0,50,100,5,2146764845,1,0.5,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
283,"hake_ex283.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",0,"theta_CV",0,"G",-1,3,1,0.03,1,0.2,50,100,5,2146764845,1,0.5,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
284,"hake_ex284.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",0,"theta_CV",0,"G",0,3,2,0.03,1,0.2,50,100,5,2146764845,1,0.5,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
285,"hake_ex285.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",0,"theta_CV",0,"G",1,3,3,0.03,1,0.2,50,100,5,2146764845,1,0.5,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
286,"hake_ex286.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",0,"theta_CV",1,"G",-1,3,1,0.03,1,0.6,50,100,5,2146764845,1,0.5,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
287,"hake_ex287.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",0,"theta_CV",1,"G",0,3,2,0.03,1,0.6,50,100,5,2146764845,1,0.5,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
288,"hake_ex288.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",0,"theta_CV",1,"G",1,3,3,0.03,1,0.6,50,100,5,2146764845,1,0.5,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
289,"hake_ex289.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",1,"theta_CV",-1,"G",-1,3,1,0.03,2,0,50,100,5,2146764845,1,0.5,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
290,"hake_ex290.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",1,"theta_CV",-1,"G",0,3,2,0.03,2,0,50,100,5,2146764845,1,0.5,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
291,"hake_ex291.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",1,"theta_CV",-1,"G",1,3,3,0.03,2,0,50,100,5,2146764845,1,0.5,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
292,"hake_ex292.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",1,"theta_CV",0,"G",-1,3,1,0.03,2,0.2,50,100,5,2146764845,1,0.5,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
293,"hake_ex293.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",1,"theta_CV",0,"G",0,3,2,0.03,2,0.2,50,100,5,2146764845,1,0.5,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
294,"hake_ex294.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",1,"theta_CV",0,"G",1,3,3,0.03,2,0.2,50,100,5,2146764845,1,0.5,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
295,"hake_ex295.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",1,"theta_CV",1,"G",-1,3,1,0.03,2,0.6,50,100,5,2146764845,1,0.5,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
296,"hake_ex296.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",1,"theta_CV",1,"G",0,3,2,0.03,2,0.6,50,100,5,2146764845,1,0.5,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
297,"hake_ex297.inp","Lognormal",2,"mean_nsamp",-1,"sigma",0,"theta_true",1,"theta_CV",1,"G",1,3,3,0.03,2,0.6,50,100,5,2146764845,1,0.5,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
298,"hake_ex298.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",-1,"theta_CV",-1,"G",-1,3,1,0.03,0.5,0,50,100,5,2146764845,1,1,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
299,"hake_ex299.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",-1,"theta_CV",-1,"G",0,3,2,0.03,0.5,0,50,100,5,2146764845,1,1,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
300,"hake_ex300.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",-1,"theta_CV",-1,"G",1,3,3,0.03,0.5,0,50,100,5,2146764845,1,1,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
301,"hake_ex301.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",-1,"theta_CV",0,"G",-1,3,1,0.03,0.5,0.2,50,100,5,2146764845,1,1,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
302,"hake_ex302.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",-1,"theta_CV",0,"G",0,3,2,0.03,0.5,0.2,50,100,5,2146764845,1,1,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
303,"hake_ex303.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",-1,"theta_CV",0,"G",1,3,3,0.03,0.5,0.2,50,100,5,2146764845,1,1,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
304,"hake_ex304.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",-1,"theta_CV",1,"G",-1,3,1,0.03,0.5,0.6,50,100,5,2146764845,1,1,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
305,"hake_ex305.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",-1,"theta_CV",1,"G",0,3,2,0.03,0.5,0.6,50,100,5,2146764845,1,1,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
306,"hake_ex306.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",-1,"theta_CV",1,"G",1,3,3,0.03,0.5,0.6,50,100,5,2146764845,1,1,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
307,"hake_ex307.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",0,"theta_CV",-1,"G",-1,3,1,0.03,1,0,50,100,5,2146764845,1,1,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
308,"hake_ex308.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",0,"theta_CV",-1,"G",0,3,2,0.03,1,0,50,100,5,2146764845,1,1,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
309,"hake_ex309.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",0,"theta_CV",-1,"G",1,3,3,0.03,1,0,50,100,5,2146764845,1,1,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
310,"hake_ex310.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",0,"theta_CV",0,"G",-1,3,1,0.03,1,0.2,50,100,5,2146764845,1,1,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
311,"hake_ex311.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",0,"theta_CV",0,"G",0,3,2,0.03,1,0.2,50,100,5,2146764845,1,1,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
312,"hake_ex312.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",0,"theta_CV",0,"G",1,3,3,0.03,1,0.2,50,100,5,2146764845,1,1,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
313,"hake_ex313.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",0,"theta_CV",1,"G",-1,3,1,0.03,1,0.6,50,100,5,2146764845,1,1,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
314,"hake_ex314.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",0,"theta_CV",1,"G",0,3,2,0.03,1,0.6,50,100,5,2146764845,1,1,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
315,"hake_ex315.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",0,"theta_CV",1,"G",1,3,3,0.03,1,0.6,50,100,5,2146764845,1,1,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
316,"hake_ex316.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",1,"theta_CV",-1,"G",-1,3,1,0.03,2,0,50,100,5,2146764845,1,1,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
317,"hake_ex317.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",1,"theta_CV",-1,"G",0,3,2,0.03,2,0,50,100,5,2146764845,1,1,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
318,"hake_ex318.inp","Lognormal",2,"mean_nsamp",-1,"sigma",1,"theta_true",1,"theta_CV",-1,"G",1,3,3,0.03,2,0,50,100,5,2146764845,1,1,100,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
