"p1","p2","p3","loglik","delta_loglik","relative_likelihood","gradient_norm","max_abs_gradient","boundary_distance","l1_distance_from_observed","l2_distance_from_observed"
0.0869565217391304,0.826086956521739,0.0869565217391304,-58718.6533405776,-58548.3741013039,0,508265.281192409,357027.520541028,0.0869565217391304,0.980923448170189,0.600708714082489
0.0434782608695652,0.869565217391304,0.0869565217391304,-73455.6864070043,-73285.4071677305,0,607906.989624874,489061.706628111,0.0434782608695652,1.06787996990932,0.654899018607184
0.826086956521739,0.0434782608695652,0.130434782608696,-63024.8168204451,-62854.5375811714,0,570991.452362038,489138.216293234,0.0434782608695652,0.981180235320206,0.604490031988011
0.782608695652174,0.0869565217391304,0.130434782608696,-48433.005969881,-48262.7267306072,0,463529.112260853,357096.157102173,0.0869565217391304,0.894223713581076,0.548748414479663
0.739130434782609,0.130434782608696,0.130434782608696,-38131.5236875231,-37961.2444482493,0,413190.576721571,287632.346268417,0.130434782608696,0.807267191841945,0.494371199290562
0.695652173913043,0.173913043478261,0.130434782608696,-30430.1404365072,-30259.8611972334,0,384320.479971572,284338.464231023,0.130434782608696,0.720310670102815,0.441862399005619
0.652173913043478,0.217391304347826,0.130434782608696,-24571.1070081022,-24400.8277688285,0,366212.627215057,284338.464231023,0.130434782608696,0.633354148363685,0.391973613008556
0.608695652173913,0.260869565217391,0.130434782608696,-20139.3290669136,-19969.0498276398,0,354368.522620105,284338.464231023,0.130434782608696,0.546397626624554,0.345840546506521
0.565217391304348,0.304347826086957,0.130434782608696,-16885.1981800552,-16714.9189407815,0,346567.476373801,284338.464231023,0.130434782608696,0.459441104885424,0.305171247980286
0.521739130434783,0.347826086956522,0.130434782608696,-14653.0467573375,-14482.7675180638,0,341617.691416794,284338.464231023,0.130434782608696,0.396886292186048,0.272423813666738
0.478260869565217,0.391304347826087,0.130434782608696,-13347.531881134,-13177.2526418603,0,338865.616522238,284338.464231023,0.130434782608696,0.396886292186048,0.250721787215593
0.434782608695652,0.434782608695652,0.130434782608696,-12916.7677651184,-12746.4885258446,0,337980.750340815,284338.464231023,0.130434782608696,0.396886292186048,0.24304224239708
0.391304347826087,0.478260869565217,0.130434782608696,-13344.2548641729,-13173.9756248991,0,338861.774533148,284338.464231023,0.130434782608696,0.396886292186048,0.250677253190609
0.347826086956522,0.521739130434783,0.130434782608696,-14646.4716664875,-14476.1924272138,0,341609.849695077,284338.464231023,0.130434782608696,0.396886292186048,0.272341835967124
0.304347826086957,0.565217391304348,0.130434782608696,-16875.2820781533,-16705.0028388796,0,346555.305099886,284338.464231023,0.130434782608696,0.459184317735407,0.305061473545361
0.260869565217391,0.608695652173913,0.130434782608696,-20126.005407784,-19955.7261685103,0,354351.489218538,284338.464231023,0.130434782608696,0.546140839474537,0.345711391681498
0.217391304347826,0.652173913043478,0.130434782608696,-24554.2828221963,-24384.0035829225,0,366189.944944559,284338.464231023,0.130434782608696,0.633097361213668,0.391831171179651
0.173913043478261,0.695652173913043,0.130434782608696,-30409.6921164264,-30239.4128771527,0,384291.028161168,284338.464231023,0.130434782608696,0.720053882952798,0.441710769339671
0.130434782608696,0.739130434782609,0.130434782608696,-38107.2908546146,-37937.0116153408,0,413152.779492823,287570.113654281,0.130434782608696,0.807010404691929,0.494213089128808
0.0869565217391304,0.782608695652174,0.130434782608696,-48404.7825689999,-48234.5033297262,0,463480.747548145,357027.520541028,0.0869565217391304,0.893966926431059,0.54858562490718
0.0434782608695652,0.826086956521739,0.130434782608696,-62992.3380090621,-62822.0587697884,0,570929.278754384,489061.706628111,0.0434782608695652,0.980923448170189,0.604323783179457
0.782608695652174,0.0434782608695652,0.173913043478261,-55115.8480862237,-54945.56884695,0,550679.15171924,489138.216293234,0.0434782608695652,0.894223713581076,0.556123170827127
0.739130434782609,0.0869565217391304,0.173913043478261,-40687.9269889279,-40517.6477496541,0,438362.307335236,357096.157102174,0.0869565217391304,0.807267191841945,0.498768807252798
0.695652173913043,0.130434782608696,0.173913043478261,-30567.0175897946,-30396.7383505208,0,384880.759987689,287632.346268417,0.130434782608696,0.720310670102815,0.442525820397982
0.652173913043478,0.173913043478261,0.173913043478261,-23065.6109202493,-22895.3316809755,0,353888.736408528,242798.598719707,0.173913043478261,0.633354148363685,0.387877966662717
