"p1","p2","p3","rmse_i","rmse_ii","rmse_iii","rmse_iv","N1"
0.392857142857143,0.5,0.107142857142857,0.456601736625003,0.205181140454692,0.205182825346639,0.205181249404734,726
0.357142857142857,0.535714285714286,0.107142857142857,0.0706555159250418,0.070654052776236,0.0706562436214072,0.0706572106795396,210
0.321428571428571,0.571428571428571,0.107142857142857,0.315420030939686,0.0726282228040953,0.072632332101935,0.0726281861293873,73
0.821428571428571,0.0357142857142857,0.142857142857143,0.0207060492135955,0.0207086162434306,0.0207062723234221,0.0207046823265249,77
0.785714285714286,0.0714285714285714,0.142857142857143,0.154300244817533,0.107327842519634,0.107327716785159,0.107327728239123,222
0.75,0.107142857142857,0.142857142857143,0.177371507616318,0.177292770342948,0.0843861964142883,0.0843868853042608,561
0.714285714285714,0.142857142857143,0.142857142857143,0.0433633470275893,0.043362993506531,0.0433622874126437,0.043362872298223,981
0.678571428571429,0.178571428571429,0.142857142857143,0.0533880394110126,0.0533880817269489,0.0533854357726937,0.053388117243752,354
0.642857142857143,0.214285714285714,0.142857142857143,0.117182553348611,0.117167419694694,0.117176945674595,0.117181135398678,126
0.607142857142857,0.25,0.142857142857143,0.0169629862469169,0.0169615516425567,0.0169625986011323,0.0169617767351856,146
0.571428571428571,0.285714285714286,0.142857142857143,0.0821883372667076,0.0821909885936261,0.0821876739750316,0.0821882460755817,820
0.535714285714286,0.321428571428571,0.142857142857143,0.160795753581309,0.160796538835486,0.160781768164067,0.160793521942622,154
0.5,0.357142857142857,0.142857142857143,0.0493568756320454,0.0493511822285471,0.0493564271065489,0.0493554893720085,59
0.464285714285714,0.392857142857143,0.142857142857143,0.147220959906391,0.392315644125811,0.0416761590260142,0.0416759200068602,605
0.428571428571429,0.428571428571429,0.142857142857143,0.41682313948647,0.415375436303889,0.0486449088425519,0.0486483809933959,277
0.392857142857143,0.464285714285714,0.142857142857143,0.363528791921991,0.294854355014264,0.061964341230238,0.0619644797141987,398
0.357142857142857,0.5,0.142857142857143,0.47481407702736,0.0511334763374741,0.0511337099376505,0.0511334897481847,241
0.321428571428571,0.535714285714286,0.142857142857143,0.0764071942621653,0.0764060891045904,0.0773461720589257,0.0764071855734787,861
0.285714285714286,0.571428571428571,0.142857142857143,0.0947632588666875,0.0947631975228937,0.0947122803841709,0.0947631922915253,68
0.785714285714286,0.0357142857142857,0.178571428571429,0.0787456571009869,0.0787461828983941,0.0787461152484919,0.0787462145961682,909
0.75,0.0714285714285714,0.178571428571429,0.0350032021213148,0.0350005068616499,0.0350031356186966,0.0350002788113646,716
0.714285714285714,0.107142857142857,0.178571428571429,0.0156482907395247,0.0156501639620581,0.0156511501655982,0.0156508909243955,299
0.678571428571429,0.142857142857143,0.178571428571429,0.227751505536059,0.032660538038513,0.0326622233115852,0.0326604418151623,840
0.642857142857143,0.178571428571429,0.178571428571429,0.252538136114919,0.0451839133345878,0.0451661542417901,0.0451910348878621,57
0.607142857142857,0.214285714285714,0.178571428571429,0.104819673088407,0.104819061925409,0.104820585959608,0.104820805298661,519
0.571428571428571,0.25,0.178571428571429,0.499514251677805,0.0544192367558813,0.0544163324121447,0.0544154731222102,281
0.535714285714286,0.285714285714286,0.178571428571429,0.119271176944595,0.119270721725585,0.119272343202472,0.119271723495458,412
0.5,0.321428571428571,0.178571428571429,0.0231586648517081,0.0231591210167604,0.0231532467692244,0.0231591731054958,61
0.464285714285714,0.357142857142857,0.178571428571429,0.164182128655708,0.164180099853539,0.164182920424583,0.164182280391351,324
0.428571428571429,0.392857142857143,0.178571428571429,0.0394047521682589,0.0394026413354148,0.039402697422212,0.0394020202113671,299
0.392857142857143,0.428571428571429,0.178571428571429,0.413422745972738,0.136579610398931,0.136583011185096,0.136580137654142,111
0.357142857142857,0.464285714285714,0.178571428571429,0.469011256423238,0.383473305132878,0.0217538107550996,0.0217532456563929,517
0.321428571428571,0.5,0.178571428571429,0.162765238440951,0.162766626119603,0.162764188429228,0.162765544883047,141
0.285714285714286,0.535714285714286,0.178571428571429,0.0450962466532635,0.0451132423261685,0.0450992602554081,0.0450962836389454,128
0.25,0.571428571428571,0.178571428571429,0.0976060737182575,0.0976059767755428,0.0976060923133674,0.09760605854207,528
