"p1","p2","p3","p4","p5","rmse_i","rmse_ii","rmse_iii","rmse_iv","N1"
0.16,0.2,0.44,0.16,0.04,0.046079827524176,0.285096474899287,0.0460797357729773,0.0460797408420424,330
0.12,0.24,0.44,0.16,0.04,0.0507399099187632,0.0507396418707998,0.050739585441101,0.0507394227998615,432
0.08,0.28,0.44,0.16,0.04,0.0411770571868813,0.0411772366468393,0.0411754557613074,0.0411769244141424,249
0.04,0.32,0.44,0.16,0.04,0.448054565226298,0.0254887178314145,0.0254886254002421,0.0254887250946135,186
0.28,0.04,0.48,0.16,0.04,0.0243828033088063,0.0243816790232054,0.0243791702504685,0.0243835233921956,65
0.24,0.08,0.48,0.16,0.04,0.03504180608908,0.0350419573467848,0.0350428178554865,0.0350418710886951,213
0.2,0.12,0.48,0.16,0.04,0.408991146581711,0.2653299832224,0.0858603343835655,0.0858607512887953,446
0.16,0.16,0.48,0.16,0.04,0.0432251981802771,0.0432261294793131,0.0432262656949727,0.0432263813275692,162
0.12,0.2,0.48,0.16,0.04,0.033169497110611,0.0331702890948457,0.033170327784422,0.0331700908533937,382
0.08,0.24,0.48,0.16,0.04,0.0719205626712517,0.0719216735533822,0.0719223321318668,0.0719213104519053,270
0.04,0.28,0.48,0.16,0.04,0.0905747512832546,0.0905721468590761,0.0905678875073671,0.0905735643182038,103
0.24,0.04,0.52,0.16,0.04,0.418760073294579,0.0633545754339523,0.0633544441345042,0.0633546433628114,132
0.2,0.08,0.52,0.16,0.04,0.0488564789023306,0.0488565003897789,0.048857045042882,0.0488564852138306,241
0.16,0.12,0.52,0.16,0.04,0.0427916844879163,0.0427936185699915,0.0427934536667316,0.0427929088020823,81
0.12,0.16,0.52,0.16,0.04,0.368566143963662,0.0194166272951216,0.375045335209096,0.019416624437038,956
0.08,0.2,0.52,0.16,0.04,0.0670201131426563,0.0670205465665599,0.0670203436912245,0.0670204993394346,301
0.04,0.24,0.52,0.16,0.04,0.0178658969233254,0.418760074505677,0.0178667862135086,0.0178668082065995,927
0.2,0.04,0.56,0.16,0.04,0.0378235093689791,0.443260645670242,0.0378235108901093,0.0378235017409893,612
0.16,0.08,0.56,0.16,0.04,0.0604693458834491,0.0604688113922435,0.0604686271354352,0.0604688303261315,61
0.12,0.12,0.56,0.16,0.04,0.048593958814143,0.0485935596775468,0.04859424200753,0.0485938124030791,292
0.08,0.16,0.56,0.16,0.04,0.0170427393516612,0.0170412802178802,0.0170455633486343,0.0170414401619005,63
0.04,0.2,0.56,0.16,0.04,0.0620875173033154,0.0620873193800252,0.0620850017212094,0.0620875712243119,106
0.16,0.04,0.6,0.16,0.04,0.467845389582832,0.032468172267873,0.182875873617193,0.0324682240432339,865
0.12,0.08,0.6,0.16,0.04,0.0326191545221295,0.0326196611455861,0.0326206306928877,0.0326202248658881,247
0.08,0.12,0.6,0.16,0.04,0.0367848649105924,0.0473435538343703,0.0367850084385018,0.0367850185593588,766
0.04,0.16,0.6,0.16,0.04,0.0275277659032203,0.0275279653773087,0.0275278723439879,0.0275276546135614,86
0.12,0.04,0.64,0.16,0.04,0.033367296601696,0.0333680659303619,0.0333679750812423,0.0333679455014466,251
0.08,0.08,0.64,0.16,0.04,0.106286235972559,0.106284535304202,0.106284352915677,0.106284634425338,57
0.04,0.12,0.64,0.16,0.04,0.017533899549735,0.0175332824512364,0.0175327985667767,0.0175327411497097,235
0.08,0.04,0.68,0.16,0.04,0.0398506777833159,0.0398500155122832,0.0398497010387413,0.0398500591076645,168
0.04,0.08,0.68,0.16,0.04,0.0333863461794675,0.0333853189217622,0.0333874212447332,0.0333872225956737,224
0.04,0.04,0.72,0.16,0.04,0.0669154273573952,0.0669145140173566,0.0669129414161508,0.0669147243905603,115
0.68,0.04,0.04,0.2,0.04,0.0315838426485884,0.470574117435288,0.0315844703056327,0.0315838065472289,403
0.64,0.08,0.04,0.2,0.04,0.460260795636561,0.0158965381575693,0.0158958509689573,0.0158962095125417,876
0.6,0.12,0.04,0.2,0.04,0.0647847506774332,0.064784742309051,0.064784336678469,0.0647846005382725,687
0.56,0.16,0.04,0.2,0.04,0.0605986678465664,0.0606001366470158,0.0606002359496298,0.0606000567831217,57
0.52,0.2,0.04,0.2,0.04,0.0302575843654895,0.0302573683354438,0.0302573062543149,0.0302572484794334,558
0.48,0.24,0.04,0.2,0.04,0.0623928307820076,0.062393305025919,0.0623980171328873,0.0623930489877155,55
0.44,0.28,0.04,0.2,0.04,0.259295743776107,0.0347096227067826,0.0347108841788764,0.0347099405716834,448
0.4,0.32,0.04,0.2,0.04,0.317979339448844,0.495095950296506,0.425420905267943,0.0594627350316159,930
0.36,0.36,0.04,0.2,0.04,0.215466087426452,0.0256434447036417,0.0256432335476275,0.0256435697538574,245
0.32,0.4,0.04,0.2,0.04,0.0294167036637237,0.0294167136382793,0.0294271665634547,0.029416852987181,176
0.28,0.44,0.04,0.2,0.04,0.0748247146075926,0.0748246963690846,0.0748197497472853,0.0748250821853038,124
0.24,0.48,0.04,0.2,0.04,0.321399414708835,0.0667629209615619,0.0667633929139617,0.0667628935159141,180
0.2,0.52,0.04,0.2,0.04,0.436715010046598,0.0523458920107945,0.052345853015697,0.0523448746618014,565
0.16,0.56,0.04,0.2,0.04,0.0480334715013956,0.0480331994303942,0.0480249526981344,0.0480329105283779,117
0.12,0.6,0.04,0.2,0.04,0.0373629418967882,0.037361686041498,0.0373605234013866,0.0373635257684716,88
0.08,0.64,0.04,0.2,0.04,0.460260795636561,0.0384204986219178,0.0384176237287239,0.038416496818358,647
0.04,0.68,0.04,0.2,0.04,0.0928606769822331,0.0928600746439116,0.0928612266397319,0.0928612777689089,211
0.64,0.04,0.08,0.2,0.04,0.460247864444359,0.0220159505947721,0.0220166092094164,0.0220161145491647,153
0.6,0.08,0.08,0.2,0.04,0.0721961449268053,0.0721956342104335,0.0721922611676365,0.0721962100847891,186
0.56,0.12,0.08,0.2,0.04,0.347502917231347,0.0275897841599837,0.0275902028739207,0.0275902970226114,224
0.52,0.16,0.08,0.2,0.04,0.035741371696828,0.0357415134378724,0.0357419204148652,0.0357417488964007,694
0.48,0.2,0.08,0.2,0.04,0.0639002559930189,0.0638820531360638,0.0639016432617591,0.0639004487158642,343
0.44,0.24,0.08,0.2,0.04,0.102723330335653,0.102724611222052,0.102726119043871,0.102723775956371,61
0.4,0.28,0.08,0.2,0.04,0.420130278181484,0.311897419033887,0.0197306700429331,0.0197306120572626,210
0.36,0.32,0.08,0.2,0.04,0.213680967048742,0.334664006057812,0.311079007598273,0.0138441833558437,955
0.32,0.36,0.08,0.2,0.04,0.0394292634829557,0.0394287766117959,0.0394309917242556,0.0394292567936404,446
0.28,0.4,0.08,0.2,0.04,0.0627538737151076,0.0627544863204643,0.0627529242168564,0.0627544508356144,77
0.24,0.44,0.08,0.2,0.04,0.0640714146739358,0.0640703853827551,0.0640702613928576,0.0640709665714234,65
0.2,0.48,0.08,0.2,0.04,0.00839912933251265,0.267731208488438,0.00840558346182332,0.00840351073630047,51
0.16,0.52,0.08,0.2,0.04,0.403883594836339,0.0423663887793241,0.0971876433500211,0.0423680061546193,971
0.12,0.56,0.08,0.2,0.04,0.0567051307658911,0.0567016308049616,0.0567025440126213,0.0567029097685365,290
0.08,0.6,0.08,0.2,0.04,0.0204511706857561,0.0204512944269352,0.0204510910840345,0.0204512596827914,873
0.04,0.64,0.08,0.2,0.04,0.0391120412570832,0.0391101559120543,0.0391095459237334,0.039112027466251,76
0.6,0.04,0.12,0.2,0.04,0.0647731415273878,0.0647731241919655,0.0647729439159061,0.0647731082746193,75
0.56,0.08,0.12,0.2,0.04,0.0353906352656366,0.2259779909856,0.0353873700820406,0.0353902793421011,561
0.52,0.12,0.12,0.2,0.04,0.0411723069439277,0.041172812975263,0.0863614907915322,0.0411728065596699,1000
0.48,0.16,0.12,0.2,0.04,0.0620859646307748,0.0620853850635087,0.0620845994938215,0.0620861802852584,131
0.44,0.2,0.12,0.2,0.04,0.0502167297523338,0.0502169502824122,0.0502182353742208,0.0502170906997519,176
0.4,0.24,0.12,0.2,0.04,0.0604972778253376,0.0604954451674561,0.0604957439330139,0.0604961582571488,263
0.36,0.28,0.12,0.2,0.04,0.0341414736539955,0.329848450049413,0.0341418676465131,0.0341415506512493,324
0.32,0.32,0.12,0.2,0.04,0.0668055888643249,0.0668055949416349,0.0668046786976585,0.0668053919968008,102
0.28,0.36,0.12,0.2,0.04,0.0319362914814074,0.0319352802446754,0.0319359491622188,0.0319370665338437,116
0.24,0.4,0.12,0.2,0.04,0.0664585938522018,0.0664712181101224,0.0664544570752023,0.0664585947310649,77
0.2,0.44,0.12,0.2,0.04,0.458170273992623,0.286216701119973,0.0343293599459154,0.034338964401414,523
0.16,0.48,0.12,0.2,0.04,0.0529067077870144,0.052898238446164,0.17932192953854,0.0529066290960352,884
0.12,0.52,0.12,0.2,0.04,0.0180634993706687,0.0180632532279856,0.104996886224775,0.0180633374746505,952
0.08,0.56,0.12,0.2,0.04,0.0673592413586958,0.0673607685468668,0.0673668181457317,0.0673609679265374,80
0.04,0.6,0.12,0.2,0.04,0.0192616867799257,0.0192609196596888,0.0649692715416929,0.0192608736030692,926
0.56,0.04,0.16,0.2,0.04,0.229085137012422,0.0602318747388986,0.0602315429533439,0.0602322919544229,65
0.52,0.08,0.16,0.2,0.04,0.0278456774226788,0.0278458007309813,0.0278457949778927,0.0278456572635995,147
0.48,0.12,0.16,0.2,0.04,0.0500029872560192,0.0499988648330181,0.0499989206123663,0.0499989594064453,62
0.44,0.16,0.16,0.2,0.04,0.0296706482646534,0.029668317973349,0.0296713960383371,0.0296704049719133,327
0.4,0.2,0.16,0.2,0.04,0.0603426644143083,0.0603424792324955,0.0603424919640529,0.0603425076663539,138
0.36,0.24,0.16,0.2,0.04,0.0652690082366071,0.0652690152314556,0.0652718225772577,0.0652690799100044,139
0.32,0.28,0.16,0.2,0.04,0.0483707196859429,0.348711915483254,0.0483711517632833,0.0483713274426034,608
0.28,0.32,0.16,0.2,0.04,0.256630390833329,0.370944739794563,0.333348149574743,0.0493053049224657,774
0.24,0.36,0.16,0.2,0.04,0.412390698220647,0.0591896947896671,0.0591892689801683,0.059189233961503,397
0.2,0.4,0.16,0.2,0.04,0.0622303889233334,0.0622298186688606,0.0622373641114769,0.0622306440688547,70
0.16,0.44,0.16,0.2,0.04,0.293308253971064,0.0371048624412614,0.362083847263784,0.0371054680060606,983
0.12,0.48,0.16,0.2,0.04,0.0392737211176966,0.0392876216651757,0.039287255720358,0.0392874515322001,94
0.08,0.52,0.16,0.2,0.04,0.0644196136305067,0.064421041613462,0.0644210529961268,0.064421262563409,81
0.04,0.56,0.16,0.2,0.04,0.0392875998082136,0.0392909007734838,0.0392875639589833,0.0392878232770822,176
0.52,0.04,0.2,0.2,0.04,0.0367444404844692,0.0367443307253471,0.0367450090126265,0.0367445953747786,88
0.48,0.08,0.2,0.2,0.04,0.0370784278598722,0.0370784758197619,0.03707829346121,0.0370784913237821,283
0.44,0.12,0.2,0.2,0.04,0.0159239952786422,0.0159237155063604,0.0159260584357733,0.0159239669439207,342
0.4,0.16,0.2,0.2,0.04,0.0757188069985696,0.0757235948714658,0.0757237056234287,0.0757239568898695,68
0.36,0.2,0.2,0.2,0.04,0.0407299146895641,0.325944780599414,0.0407298290429712,0.0407301523751139,128
0.32,0.24,0.2,0.2,0.04,0.0267329842795512,0.0267318923902207,0.0267319766274263,0.0267319388180777,139
0.28,0.28,0.2,0.2,0.04,0.0564273742473602,0.0564200394181834,0.0564202978852222,0.0564204570511105,51
0.24,0.32,0.2,0.2,0.04,0.024388682115035,0.0243875549751325,0.308839946002435,0.0243884764105115,931
0.2,0.36,0.2,0.2,0.04,0.0612089453277224,0.0612061669085039,0.0612054862271599,0.0612065869165649,82
0.16,0.4,0.2,0.2,0.04,0.278217419263303,0.0457937327086514,0.0457916074848247,0.0457937404747272,750
0.12,0.44,0.2,0.2,0.04,0.0301813670223105,0.286216701119973,0.0301894554419063,0.0301818343181997,182
0.08,0.48,0.2,0.2,0.04,0.0515224808286942,0.0515232490805387,0.0515224841910232,0.0515224948352508,680
0.04,0.52,0.2,0.2,0.04,0.0265136416681824,0.0265134706600388,0.0265019699213505,0.026513806718838,890
0.48,0.04,0.24,0.2,0.04,0.0455418622355558,0.0455417670238738,0.0455393095069538,0.0455418486834197,87
0.44,0.08,0.24,0.2,0.04,0.0340097323729439,0.0340101106720747,0.0340076184081313,0.0340081607861508,297
0.4,0.12,0.24,0.2,0.04,0.0123755472064981,0.307766144986742,0.0123739489984317,0.0123754940498522,196
0.36,0.16,0.24,0.2,0.04,0.0680346847581387,0.0680372004460594,0.0680336640448481,0.0680345789332523,103
0.32,0.2,0.24,0.2,0.04,0.0987762920003565,0.0987762457712827,0.0987723637783181,0.0987762611620816,114
0.28,0.24,0.24,0.2,0.04,0.347729186633848,0.0505654351954979,0.367477890491387,0.0505667276292911,644
0.24,0.28,0.24,0.2,0.04,0.480666204345594,0.388632610555809,0.0548606640270486,0.0548607573397704,504
0.2,0.32,0.24,0.2,0.04,0.250713024859669,0.0295741399755221,0.408765901329195,0.0295731404676459,380
0.16,0.36,0.24,0.2,0.04,0.038582731417549,0.0385846310963772,0.0385825281880515,0.0385825968546099,210
0.12,0.4,0.24,0.2,0.04,0.0341305832210554,0.307766144986742,0.0341304025282026,0.0341303160287481,192
0.08,0.44,0.24,0.2,0.04,0.0319752706764147,0.289551377133662,0.0319756019607274,0.031975545205242,141
0.04,0.48,0.24,0.2,0.04,0.248589100677405,0.0370717821975754,0.0370717814891972,0.0370715189958701,440
0.44,0.04,0.28,0.2,0.04,0.0567944829475562,0.0567950310330745,0.0567951547479057,0.05679504771502,284
0.4,0.08,0.28,0.2,0.04,0.198376226001615,0.198376194606548,0.198375927099892,0.198377088868032,70
0.36,0.12,0.28,0.2,0.04,0.280790281238255,0.178185335986182,0.375233260785874,0.0488745174020016,694
0.32,0.16,0.28,0.2,0.04,0.0426592295260145,0.0426587388131874,0.0426602099858077,0.0426579223056699,129
0.28,0.2,0.28,0.2,0.04,0.408119827176156,0.0561924614797357,0.185309306468251,0.0561916371859824,668
0.24,0.24,0.28,0.2,0.04,0.322559903879331,0.0272187885536689,0.349695233669153,0.0272188423737247,588
0.2,0.28,0.28,0.2,0.04,0.0501278562258129,0.0501248178443464,0.0501251937452303,0.0501278530493947,73
0.16,0.32,0.28,0.2,0.04,0.0570808386483032,0.0570799089726038,0.057080208098651,0.0570803229257344,56
0.12,0.36,0.28,0.2,0.04,0.0913533003271649,0.375233260785874,0.0913511696480673,0.0913535847695062,63
0.08,0.4,0.28,0.2,0.04,0.219848748620113,0.0449215957665235,0.224031368578632,0.0449221542969202,581
0.04,0.44,0.28,0.2,0.04,0.269614295459647,0.041188752302105,0.0411881558657052,0.0411887168378419,436
0.4,0.04,0.32,0.2,0.04,0.0385634046159046,0.0385629396309484,0.0385600215188109,0.0385622642836774,73
0.36,0.08,0.32,0.2,0.04,0.0296476539415938,0.0296326166059085,0.0296302945362322,0.0296327382054666,88
0.32,0.12,0.32,0.2,0.04,0.0613756126214104,0.0613751396743781,0.061375001955169,0.0613755154167212,63
0.28,0.16,0.32,0.2,0.04,0.0751820588766519,0.348711915483254,0.0751820767388906,0.0751822006295617,243
0.24,0.2,0.32,0.2,0.04,0.246767840361199,0.0331692419479882,0.0331695842611202,0.0331694887872808,299
0.2,0.24,0.32,0.2,0.04,0.0532069964030757,0.368315668717509,0.0532098120731945,0.0532072153169244,502
0.16,0.28,0.32,0.2,0.04,0.0625576045582944,0.06236715692322,0.0625577924403622,0.0625579096796885,168
0.12,0.32,0.32,0.2,0.04,0.0602348068529052,0.451244188569236,0.0602348909075724,0.0602347864653308,543
0.08,0.36,0.32,0.2,0.04,0.327061308252037,0.473286382647969,0.0161912642587466,0.0161912196375979,477
0.04,0.4,0.32,0.2,0.04,0.0564282389795406,0.0564285069396089,0.0564279767081989,0.0564285726841894,890
0.36,0.04,0.36,0.2,0.04,0.106062441455373,0.106058314313361,0.106058717713894,0.106062199286951,174
0.32,0.08,0.36,0.2,0.04,0.0572055455228236,0.357770876399966,0.0572067255478068,0.0572066675700496,449
0.28,0.12,0.36,0.2,0.04,0.238261249971545,0.329848450049413,0.0216249623559401,0.0216248003298804,335
0.24,0.16,0.36,0.2,0.04,0.0567198841991039,0.0567191450628266,0.0567191818823526,0.0567195597507648,99
0.2,0.2,0.36,0.2,0.04,0.0427171582310224,0.042718207161357,0.0427164332348,0.0427173862321326,102
0.16,0.24,0.36,0.2,0.04,0.0498316949446787,0.0498316664238505,0.0498283187645339,0.0498317168076718,125
0.12,0.28,0.36,0.2,0.04,0.0763510582191066,0.0763512017167391,0.0763510769679391,0.07635126677801,154
0.08,0.32,0.36,0.2,0.04,0.419523539267992,0.0278742912500913,0.334664010613629,0.0278742194861095,443
0.04,0.36,0.36,0.2,0.04,0.0859091047094041,0.0859091271840397,0.0859103932856901,0.085909163158104,297
0.32,0.04,0.4,0.2,0.04,0.0205457450208607,0.0205460531095839,0.0205461970732006,0.0205462026144021,307
0.28,0.08,0.4,0.2,0.04,0.0626334088779165,0.0626254946367458,0.0626248976800616,0.0626256078533595,152
0.24,0.12,0.4,0.2,0.04,0.0876937933988827,0.0877114136293407,0.0876945170435014,0.0876932207784222,101
0.2,0.16,0.4,0.2,0.04,0.0791344684146313,0.0791352936996271,0.0791345169602625,0.0791344319186708,238
0.16,0.2,0.4,0.2,0.04,0.0892469520604656,0.305679570083902,0.0892467690445017,0.0892480534504566,154
0.12,0.24,0.4,0.2,0.04,0.0574410985051785,0.0574393250268199,0.0574412918024031,0.0574410203603773,146
0.08,0.28,0.4,0.2,0.04,0.0528957911814988,0.0528958741713033,0.0528965945345653,0.0528961769900832,114
0.04,0.32,0.4,0.2,0.04,0.0998681939544006,0.0998674409696215,0.0998677477012217,0.0998679401733459,159
0.28,0.04,0.44,0.2,0.04,0.0621618261783938,0.0621609663893035,0.0621585333408272,0.0621609264808132,167
0.24,0.08,0.44,0.2,0.04,0.404771530766017,0.424075464982354,0.160994983845251,0.0406867818164171,752
0.2,0.12,0.44,0.2,0.04,0.0346324544146112,0.034629271704394,0.0346300660977155,0.0346289620865765,87
0.16,0.16,0.44,0.2,0.04,0.429270863850641,0.0187111131737568,0.113024803187509,0.01871160763093,713
0.12,0.2,0.44,0.2,0.04,0.0329360064317091,0.0329352549916632,0.0329358163132955,0.0329360420715797,164
0.08,0.24,0.44,0.2,0.04,0.052648270392331,0.0526638917217501,0.0526624667600738,0.0526624470883507,75
0.04,0.28,0.44,0.2,0.04,0.0545929752067577,0.0545942880942326,0.0545935109883068,0.0545939178642511,110
0.24,0.04,0.48,0.2,0.04,0.0734884256012271,0.0734870214769855,0.0734882655704358,0.0734883889029649,649
0.2,0.08,0.48,0.2,0.04,0.0918872284133054,0.0918873654600406,0.0918887679199206,0.0918875051868721,52
0.16,0.12,0.48,0.2,0.04,0.0731529992881215,0.0731530058202815,0.0731534341143241,0.0731527444257403,257
0.12,0.16,0.48,0.2,0.04,0.0546633063386067,0.0546635510372345,0.054661766580898,0.0546619519783445,325
0.08,0.2,0.48,0.2,0.04,0.0221830222675452,0.267731208481242,0.0937656495412689,0.0221831822370243,829
0.04,0.24,0.48,0.2,0.04,0.417555533751614,0.0253814148284097,0.0253813255564304,0.0253813572966954,217
0.2,0.04,0.52,0.2,0.04,0.0228029938330357,0.0228023730574021,0.022802922186539,0.0228030014677764,93
0.16,0.08,0.52,0.2,0.04,0.0631607135138481,0.0631514646140478,0.0631621298672735,0.0631599821275087,215
0.12,0.12,0.52,0.2,0.04,0.0768967796710406,0.0768958440490768,0.0768943287399191,0.0768961403872168,828
0.08,0.16,0.52,0.2,0.04,0.032844853381924,0.0328480595475939,0.0328472772041005,0.0328471958941741,489
0.04,0.2,0.52,0.2,0.04,0.0719556992280075,0.0719556506138106,0.0719455789105037,0.0719577264261175,59
0.16,0.04,0.56,0.2,0.04,0.0375275088539048,0.0375261187350043,0.0375247474270271,0.0375249916722176,160
0.12,0.08,0.56,0.2,0.04,0.44181444068749,0.0241745576676752,0.024174944262172,0.02417492734069,571
0.08,0.12,0.56,0.2,0.04,0.0679185588941719,0.0679181797471177,0.0679200680692442,0.0679181868261062,558
0.04,0.16,0.56,0.2,0.04,0.0525495547859803,0.0525479311159366,0.0525497924287145,0.0525494936574201,187
0.12,0.04,0.6,0.2,0.04,0.0316216734349129,0.0316214935801038,0.0316206675931354,0.0316218259662923,186
0.08,0.08,0.6,0.2,0.04,0.0523140860224019,0.0523125114019437,0.0523122002390781,0.0523128170181339,465
0.04,0.12,0.6,0.2,0.04,0.0402895372813072,0.0402894178646793,0.0402895253139074,0.0402894583940005,214
0.08,0.04,0.64,0.2,0.04,0.0495082305823115,0.049510387977766,0.0495085952844414,0.0495093644681051,87
0.04,0.08,0.64,0.2,0.04,0.0372905993914989,0.0372905254901639,0.0372888392686514,0.0372909812682721,90
0.04,0.04,0.68,0.2,0.04,0.0352060985341058,0.534265851426036,0.0352069195886887,0.0352062846497418,604
0.64,0.04,0.04,0.24,0.04,0.0257089653431683,0.527636238330917,0.0257120092970627,0.0257119817360147,839
0.6,0.08,0.04,0.24,0.04,0.0645426670948464,0.0645627410146911,0.0645459932414248,0.0645433521100499,99
0.56,0.12,0.04,0.24,0.04,0.0488020292178298,0.0488022595527633,0.0487920100726057,0.0488022585788979,59
0.52,0.16,0.04,0.24,0.04,0.0352554544790276,0.03525604329737,0.0352557848766508,0.0352557398596884,655
0.48,0.2,0.04,0.24,0.04,0.029947637006046,0.0299468454407616,0.0299475638192727,0.0299476173891418,537
0.44,0.24,0.04,0.24,0.04,0.407873757439622,0.0338786186420454,0.0338811173082021,0.0338788691927251,600
0.4,0.28,0.04,0.24,0.04,0.152141130914656,0.298289752895797,0.0381945470891775,0.0381972305744422,657
0.36,0.32,0.04,0.24,0.04,0.173765857607168,0.0546261371394779,0.348224221042164,0.0546262139253375,891
0.32,0.36,0.04,0.24,0.04,0.0271963440239061,0.0271976195103889,0.272272369827863,0.0271962179447596,904
0.28,0.4,0.04,0.24,0.04,0.0392579638106659,0.38449000826634,0.0392590174413995,0.0392584543178133,173
0.24,0.44,0.04,0.24,0.04,0.0273555011427691,0.027355267940967,0.0273567519233906,0.0273555765123063,102
0.2,0.48,0.04,0.24,0.04,0.431555232332541,0.0942589559527063,0.0942606945762757,0.0942614364410322,181
0.16,0.52,0.04,0.24,0.04,0.0409051998474497,0.040849721745112,0.0409055943766944,0.04090531071199,750
0.12,0.56,0.04,0.24,0.04,0.0172871182444533,0.0172871627089952,0.0172869826214135,0.0172870753803705,110
0.08,0.6,0.04,0.24,0.04,0.435247056279534,0.34777272367408,0.0154272568948235,0.0154279936299729,859
0.04,0.64,0.04,0.24,0.04,0.0626593366188789,0.0626550104503466,0.0626540575760894,0.062654001387982,271
0.6,0.04,0.08,0.24,0.04,0.0364991638716719,0.0364985433610807,0.0364976924524305,0.0364989912824053,565
0.56,0.08,0.08,0.24,0.04,0.228264335803209,0.073137199165407,0.0731360921416355,0.0731377028475529,998
0.52,0.12,0.08,0.24,0.04,0.0493346763608495,0.249158584038359,0.0493347463892793,0.0493346650627077,169
0.48,0.16,0.08,0.24,0.04,0.0462286761488606,0.26892378102354,0.046226943245307,0.0462287765551861,71
0.44,0.2,0.08,0.24,0.04,0.373343346008679,0.289551377133662,0.0437191030629673,0.0437194567498992,634
0.4,0.24,0.08,0.24,0.04,0.0479877418810723,0.310869736354751,0.0479984427154317,0.0479875884159155,144
0.36,0.28,0.08,0.24,0.04,0.0489454470364198,0.0489387308235248,0.0489364188182298,0.0489387372129686,80
0.32,0.32,0.08,0.24,0.04,0.0421983229243219,0.0421944403402983,0.0421984465471756,0.0421981074470034,210
0.28,0.36,0.08,0.24,0.04,0.23963234950682,0.332746149489367,0.290550612655722,0.0471897314214226,715
0.24,0.4,0.08,0.24,0.04,0.0308777028973401,0.0308785894084462,0.0308786013708623,0.0308787112698794,340
0.2,0.44,0.08,0.24,0.04,0.0326244709530267,0.0326242732133989,0.0326231958359724,0.0326246596286404,267
0.16,0.48,0.08,0.24,0.04,0.0236655175608747,0.0236668612891182,0.13521742273755,0.0236662212776342,976
0.12,0.52,0.08,0.24,0.04,0.417228953932969,0.460724695855713,0.0486409788211361,0.0486404939557273,901
0.08,0.56,0.08,0.24,0.04,0.0706873150922561,0.0706906374460234,0.0706892135061253,0.0706874668440353,505
0.04,0.6,0.08,0.24,0.04,0.0696904936801066,0.0696739597336372,0.0696917538161308,0.0696904594230359,79
0.56,0.04,0.12,0.24,0.04,0.426318411248925,0.0533889715751596,0.0533885806209493,0.0533887550729736,230
0.52,0.08,0.12,0.24,0.04,0.0199974185863287,0.0199986672318568,0.0199975908715952,0.0199973163936447,714
0.48,0.12,0.12,0.24,0.04,0.0318475504829002,0.0318479774616182,0.0318483197582139,0.0318484644461932,374
0.44,0.16,0.12,0.24,0.04,0.121421042438831,0.121422552664272,0.121420109941484,0.121421661801544,105
0.4,0.2,0.12,0.24,0.04,0.28202912469069,0.0147865772787819,0.322721391831113,0.014786332902953,751
0.36,0.24,0.12,0.24,0.04,0.328876876657511,0.328876876657511,0.0309377104278538,0.0309377277907588,282
0.32,0.28,0.12,0.24,0.04,0.0800992022614149,0.0800976687748248,0.0800973513292963,0.0800975482845486,137
0.28,0.32,0.12,0.24,0.04,0.0559995443732259,0.350542436803306,0.278519334548565,0.0559995825926216,925
0.24,0.36,0.12,0.24,0.04,0.0397605025297506,0.0397613423494235,0.0397597778408121,0.0397601993710619,457
0.2,0.4,0.12,0.24,0.04,0.054431837128762,0.0544323335463575,0.0544351375985984,0.0544326169690356,79
0.16,0.44,0.12,0.24,0.04,0.0419824405780041,0.0419817192854252,0.0419824422090361,0.0419824144391257,699
0.12,0.48,0.12,0.24,0.04,0.063257566181846,0.0632565797479904,0.0632564227616901,0.0632568460439546,56
0.08,0.52,0.12,0.24,0.04,0.0372597944070338,0.0372588789186432,0.0372587677461964,0.0372595468253587,586
0.04,0.56,0.12,0.24,0.04,0.0328307169569412,0.0328301629791885,0.032828653210831,0.0328300319983909,169
0.52,0.04,0.16,0.24,0.04,0.0384994858455595,0.0384961877374209,0.038496094406963,0.038496175856253,375
0.48,0.08,0.16,0.24,0.04,0.446474070258901,0.0800100246268974,0.443253688228919,0.0800105130534475,452
0.44,0.12,0.16,0.24,0.04,0.0371010183404722,0.0370999431365232,0.0370976587131931,0.037099949460882,64
0.4,0.16,0.16,0.24,0.04,0.0642800303367322,0.0642806342260737,0.0642824921521268,0.0642801927145348,551
0.36,0.2,0.16,0.24,0.04,0.0720506162929066,0.0720610957905629,0.0720495628216347,0.0720515002281084,68
0.32,0.24,0.16,0.24,0.04,0.216439018677776,0.39110100997057,0.248865820842649,0.059343510440617,996
0.28,0.28,0.16,0.24,0.04,0.42544543992032,0.369215384294858,0.0570365199055047,0.0570416216216055,607
0.24,0.32,0.16,0.24,0.04,0.376018677090062,0.0423300684155797,0.262944503343533,0.0423302384555537,418
0.2,0.36,0.16,0.24,0.04,0.0357362088374701,0.0357340882148959,0.0357362739188208,0.0357345919751119,117
0.16,0.4,0.16,0.24,0.04,0.0908825324169802,0.0908694293490988,0.0908822159663925,0.0908826439276575,82
0.12,0.44,0.16,0.24,0.04,0.0630131354442365,0.0630124967338984,0.0630128601495186,0.0630127942952696,175
0.08,0.48,0.16,0.24,0.04,0.0541131875875947,0.268923781023546,0.0541108531727196,0.0541122592998997,442
0.04,0.52,0.16,0.24,0.04,0.0372729010422383,0.0372737399748462,0.0372709535351468,0.0372739490274444,77
0.48,0.04,0.2,0.24,0.04,0.107133349771311,0.107133985882385,0.107132624313294,0.107132435401472,82
