"mesh_id","sim_id","p1","p2","p3","rmse_i","L1_norm_i","Linf_norm_i","p_hat_i_1","p_hat_i_2","p_hat_i_3","rmse_ii","L1_norm_ii","Linf_norm_ii","p_hat_ii_1","p_hat_ii_2","p_hat_ii_3","rmse_iii","L1_norm_iii","Linf_norm_iii","p_hat_iii_1","p_hat_iii_2","p_hat_iii_3","rmse_iv","L1_norm_iv","Linf_norm_iv","p_hat_iv_1","p_hat_iv_2","p_hat_iv_3","rmse_v","L1_norm_v","Linf_norm_v","p_hat_v_1","p_hat_v_2","p_hat_v_3","N1","X1_1","X1_2","X1_3","N2","X2_1","X2_2","X2_3"
1,21,0.91304347826087,0.0434782608695652,0.0434782608695652,0.061487546058964,0.173913043107254,0.0869565215536272,0.999999999814497,9.27516302715433e-11,9.27516302715433e-11,0.0614875461901346,0.173913043478261,0.0869565217391305,1,1.70838456855977e-69,1.5195847545637e-65,0.0614875385370892,0.173913021832179,0.0869565109160897,0.999999989176959,6.42662558270093e-10,1.01803781368339e-08,0.0614875461901346,0.173913043478261,0.0869565217391305,1,0,0,0.0614875461847317,0.173913043462979,0.0869565217314897,0.999999999992359,2.99597566366805e-13,7.34119522894197e-12,22,22,0,0,20,20,0,0
1,22,0.91304347826087,0.0434782608695652,0.0434782608695652,0.0614875461642269,0.173913043404983,0.0869565217024915,0.999999999963361,1.8319531613868e-11,1.8319531613868e-11,0.0614875461891516,0.17391304347548,0.0869565217377403,0.99999999999861,4.68726367822522e-14,1.34335322899449e-12,0.061487543086033,0.173913034698536,0.0869565173492678,0.999999995610137,2.61589141064958e-10,4.12827343308126e-09,0.0614875461901346,0.173913043478261,0.0869565217391305,1,0,0,0.061487542973858,0.173913034381257,0.0869565171906285,0.999999995451498,2.65997212304648e-10,4.28250479202084e-09,30,30,0,0,79,79,0,0
1,23,0.91304347826087,0.0434782608695652,0.0434782608695652,0.105487290828335,0.289209840419308,0.144604920209654,0.768438558051216,0.0840251611805197,0.147536280768265,0.312095732927912,0.773465246850878,0.386732623425439,0.52631085483543,0.05263266131818,0.421056483846389,0.0943687690786449,0.261441538709359,0.130720769354679,0.78232270890619,0.0855522286774409,0.132125062416369,0.105507810698989,0.276679841897233,0.138339920948617,0.795454545454545,0.0227272727272727,0.181818181818182,0.0844087622390812,0.232106108922227,0.116053054461114,0.796990423799756,0.0772968322429052,0.125712743957339,26,26,0,0,18,9,1,8
1,24,0.91304347826087,0.0434782608695652,0.0434782608695652,0.0313517404088981,0.0869565193078052,0.0434782596539026,0.94230777540166,1.21566264536394e-09,0.0576922233826774,0.0308654305158332,0.0869565058071391,0.0434782529035695,0.938135714423285,7.96599567027703e-09,0.061864277610719,0.0352632971687136,0.0869409186689227,0.0434704593344613,0.913612943950589,7.80153510391205e-06,0.0863792545143072,0.0313517278582821,0.0869565217391305,0.0434782608695652,0.942307692307692,0,0.0576923076923077,0.0313510531886742,0.086956499318218,0.043478249659109,0.942303517861498,1.12104562154287e-08,0.0576964709280456,96,90,0,6,8,8,0,0
1,25,0.91304347826087,0.0434782608695652,0.0434782608695652,0.0614875440098898,0.173913037311598,0.0869565186557988,0.999999996916668,1.54166584331593e-09,1.54166584331593e-09,0.0614875438934118,0.173913036982148,0.086956518491074,0.999999996751944,1.53347730364408e-10,3.09470874579273e-09,0.0614875459871063,0.17391304290401,0.0869565214520051,0.999999999712875,1.43420488520165e-11,2.72783344578456e-10,0.0614875461901346,0.173913043478261,0.0869565217391305,1,0,0,0.0614875428151116,0.173913033932254,0.0869565169661272,0.999999995226997,2.7197856868971e-10,4.50102477829818e-09,28,28,0,0,44,44,0,0
2,1,0.869565217391304,0.0869565217391304,0.0434782608695652,0.0193087145636598,0.0500810554905993,0.0250405277452996,0.847612633293546,0.11199704948443,0.040390317222024,0.118742949705412,0.304957664206401,0.1524788321032,0.732395624272458,0.239435353842331,0.0281690218852113,0.0658179770515738,0.172418182886715,0.0862090914433576,0.783356125947947,0.160458494475696,0.0561853795763578,0.076049757028672,0.203864734299517,0.101932367149758,0.788888888888889,0.188888888888889,0.0222222222222222,0.0594502856385831,0.145736505560662,0.072868252780331,0.796810738630601,0.159824774519461,0.0433644868499374,70,51,17,2,20,20,0,0
2,2,0.869565217391304,0.0869565217391304,0.0434782608695652,0.11874309811424,0.322384180069166,0.161192090034583,0.708373127356721,0.208329001217567,0.0832978714257122,0.189547808851206,0.516909227670364,0.258454613835182,0.611110603556122,0.277774957895601,0.111114438548277,0.164905851521794,0.466366246056774,0.233183123028387,0.636382094362917,0.206731344197426,0.156886561439657,0.118766546399158,0.322463768115942,0.161231884057971,0.708333333333333,0.208333333333333,0.0833333333333333,0.115709787661133,0.319288619562465,0.159644309781232,0.709920907610072,0.19789785410493,0.0921812382849978,17,10,5,2,7,7,0,0
2,3,0.869565217391304,0.0869565217391304,0.0434782608695652,0.0734280279163745,0.206815256112075,0.103407628056038,0.972972845447342,0.0270271517785352,2.77412268494178e-09,0.0531766799317384,0.149758592189015,0.0748792960945076,0.944444513485812,0.0555548530837863,6.33430401941268e-07,0.0320482778263734,0.0869502591660238,0.0434751295830118,0.90239660921679,0.0976002594966563,3.13128655337476e-06,0.0734281222673532,0.206815511163337,0.103407755581669,0.972972972972973,0.027027027027027,0,0.0734324782172398,0.206827257000861,0.103413628500431,0.972978845891735,0.0270211373841335,1.67241316780288e-08,17,16,1,0,20,20,0,0
2,4,0.869565217391304,0.0869565217391304,0.0434782608695652,0.108351243407421,0.27247947712322,0.13623973856161,0.740707895501756,0.0795741050670691,0.179717999431175,0.255729754379685,0.691285428187567,0.345642714093783,0.523922503297521,0.351945641903357,0.124131854799122,0.053965830944964,0.14035860200811,0.0701793010040549,0.860448931078526,0.0258935070478543,0.11365756187362,0.0264136812975083,0.0739130434782609,0.0369565217391304,0.883333333333333,0.05,0.0666666666666667,0.0510808119469827,0.129339150831861,0.0646695754159306,0.874020648302762,0.0222869463231998,0.103692405374038,22,11,9,2,158,148,0,10
2,5,0.869565217391304,0.0869565217391304,0.0434782608695652,0.0926524995207164,0.252667754197011,0.126333877098505,0.776289440868803,0.0538984211631265,0.169812137968071,0.0646783874235776,0.169267908121176,0.0846339540605878,0.954199171451892,0.0145935622049419,0.031207266343166,0.0510406230470609,0.144350250051422,0.072175125025711,0.834361565049505,0.0499850490552184,0.115653385895276,0.0529951989368789,0.147939017504235,0.0739695087521174,0.896103896103896,0.012987012987013,0.0909090909090909,0.0393151578086344,0.108406047693805,0.0542030238469027,0.885940751286352,0.0327534978922277,0.0813057508214208,13,7,0,6,64,62,1,1
