"mesh_id","sim_id","p1","p2","p3","rmse_i","L1_norm_i","Linf_norm_i","p_hat_i_1","p_hat_i_2","p_hat_i_3","rmse_ii","L1_norm_ii","Linf_norm_ii","p_hat_ii_1","p_hat_ii_2","p_hat_ii_3","rmse_iii","L1_norm_iii","Linf_norm_iii","p_hat_iii_1","p_hat_iii_2","p_hat_iii_3","rmse_iv","L1_norm_iv","Linf_norm_iv","p_hat_iv_1","p_hat_iv_2","p_hat_iv_3","rmse_v","L1_norm_v","Linf_norm_v","p_hat_v_1","p_hat_v_2","p_hat_v_3","N1","X1_1","X1_2","X1_3","N2","X2_1","X2_2","X2_3"
225,1,0.0434782608695652,0.173913043478261,0.782608695652174,0.137932501309799,0.344025886136456,0.172012943068228,0.0498184099134238,0.33958583750263,0.610595752583946,0.206087744580047,0.510777541108531,0.255388770554265,0.0495557492728599,0.423224325629231,0.527219925097909,0.146730080543816,0.381719979699,0.1908599898495,0.0683822108848007,0.339869083312525,0.591748705802674,0.144467115458625,0.358056265984655,0.179028132992327,0.0392156862745098,0.352941176470588,0.607843137254902,0.142570868565871,0.355383729364277,0.177691864682138,0.0498082567814892,0.345274912248475,0.604916830970035,28,1,14,13,23,1,4,18
225,2,0.0434782608695652,0.173913043478261,0.782608695652174,0.0591602715652064,0.161371271791612,0.0806856358958059,0.0222999339811847,0.114405734470835,0.86329433154798,0.0909396916311183,0.239426067246886,0.119713033623443,0.0243235063839233,0.0733547643404599,0.902321729275617,0.0487206182994913,0.12794068562611,0.0639703428130549,0.0336605070282902,0.119760454506481,0.846579038465229,0.0601813111451224,0.165551839464883,0.0827759197324415,0.0192307692307692,0.115384615384615,0.865384615384615,0.0609353013788134,0.165685168045039,0.0828425840225193,0.0226116796454727,0.111937040679834,0.865451279674693,23,0,5,18,29,1,1,27
225,3,0.0434782608695652,0.173913043478261,0.782608695652174,0.089257217346297,0.221334629921994,0.110667314960997,0.0407263047888763,0.284580358439258,0.674693336771866,0.037222065248395,0.102183955891987,0.0510919779459933,0.0289063574716069,0.137392968930226,0.833700673598167,0.0686058928409651,0.175170939457364,0.0875854697286821,0.0358344114384371,0.261498513206943,0.70266707535462,0.0788032733559934,0.212173913043478,0.106086956521739,0.02,0.28,0.7,0.0721360778848606,0.179753238310644,0.0898766191553219,0.0403378650654759,0.263789662633583,0.695872472300941,29,1,3,25,21,0,11,10
225,4,0.0434782608695652,0.173913043478261,0.782608695652174,0.0827631444424991,0.231699058470439,0.11584952923522,2.44254566310687e-06,0.101539332566943,0.898458224887394,0.0335557405809297,0.0869565112707477,0.0434782556353739,5.23419136389979e-09,0.212120703534153,0.787879291231656,0.0899892675733818,0.250642761135792,0.125321380567896,1.31623155484214e-06,0.0920686075483754,0.90793007622007,0.0714445226785507,0.201449275362319,0.100724637681159,0,0.116666666666667,0.883333333333333,0.0789631250282094,0.221634733827647,0.110817366913824,2.55960681439774e-06,0.106571377827188,0.893426062565998,28,0,0,28,32,0,7,25
225,5,0.0434782608695652,0.173913043478261,0.782608695652174,0.151850299770837,0.407730919173859,0.20386545958693,9.95751028673533e-09,0.377778503065191,0.622221486977299,0.151849713778624,0.407729434105522,0.203864717052761,4.00728892568994e-08,0.377777760531022,0.622222199396089,0.15999048036482,0.428064646015148,0.214032323007574,7.78562405404841e-06,0.387945366485835,0.612046847890111,0.151849717284943,0.407729468599034,0.203864734299517,0,0.377777777777778,0.622222222222222,0.15184973431055,0.407729488552432,0.203864744276216,3.52582145246981e-08,0.377777787754477,0.622222176987309,29,0,10,19,16,0,7,9
226,1,0.130434782608696,0.0434782608695652,0.826086956521739,0.0882598833248888,0.246130088743797,0.123065044371899,0.0508479909251613,8.18120087567475e-09,0.949152000893638,0.0882596221008563,0.24612930791378,0.12306465395689,0.0508481057407605,2.83780610349318e-07,0.949151610478629,0.0691250839797311,0.195130971726381,0.0975654858631906,0.0763465869144236,9.70700646686114e-07,0.92365244238493,0.0882602966360488,0.246131171702284,0.123065585851142,0.0508474576271186,0,0.949152542372881,0.0882600339785375,0.246130466508291,0.123065233254145,0.0508477573810632,5.28430522018908e-08,0.949152189775885,35,2,0,33,24,1,0,23
226,2,0.130434782608696,0.0434782608695652,0.826086956521739,0.0726347919621692,0.193866274241075,0.0969331371205375,0.208341030193364,0.0625051504054342,0.729153819401202,0.0726253466456557,0.193839520741811,0.0969197603709054,0.208332419168186,0.0625003846809805,0.729167196150834,0.100577523858277,0.279286867811372,0.139643433905686,0.223677451366808,0.0898790260171386,0.686443522616053,0.0726258754396726,0.193840579710145,0.0969202898550725,0.208333333333333,0.0625,0.729166666666667,0.0726037845162498,0.193787247637184,0.0968936238185918,0.208304095033736,0.062502572263117,0.729193332703147,21,4,1,16,27,6,2,19
226,3,0.130434782608696,0.0434782608695652,0.826086956521739,0.0728363608019854,0.203047614873468,0.101523807436734,0.0289109751719616,0.109319639876456,0.861769384951582,0.116902286192915,0.330347728855234,0.165173864427617,0.0417312616208445,0.208652125297182,0.749616613081973,0.0687151189156067,0.190868029815705,0.0954340149078524,0.0350007677008432,0.107067034145378,0.857932198153778,0.0780964456324094,0.220869565217391,0.110434782608696,0.02,0.1,0.88,0.0744549556792894,0.210585532705362,0.105292766352681,0.0251420162560147,0.0967456538342602,0.878112329909725,18,1,4,13,32,0,1,31
226,4,0.130434782608696,0.0434782608695652,0.826086956521739,0.0547677610206182,0.135069659221531,0.0675348296107654,0.0638261351391606,0.0425520787283349,0.893621786132505,0.0352861648941401,0.0956595163384109,0.0478297581692054,0.0826050244394902,0.0550681318604114,0.862326843700098,0.0283914039102932,0.0755137702499715,0.0377568851249857,0.0926778974837099,0.0505278850954664,0.856794217420824,0.0547643156566113,0.135060129509713,0.0675300647548566,0.0638297872340425,0.0425531914893617,0.893617021276596,0.0547634966279318,0.135058468335252,0.0675292341676262,0.0638309702861639,0.0425528390244708,0.893616190689365,24,2,2,20,23,1,0,22
226,5,0.130434782608696,0.0434782608695652,0.826086956521739,0.101590861445001,0.249764840158498,0.124882420079249,0.255317202687945,0.0425540449053067,0.702128752406749,0.101592862343773,0.249769888366469,0.124884944183234,0.25531972679193,0.0425538963241325,0.702126376883938,0.120132340754577,0.318910683704133,0.159455341852066,0.260938081634155,0.0724303036961726,0.666631614669673,0.101592106002443,0.249768732654949,0.124884366327475,0.25531914893617,0.0425531914893617,0.702127659574468,0.101592209635435,0.249768448513206,0.124884224256603,0.255319006865299,0.042553735550121,0.70212725758458,24,8,1,15,23,4,1,18
227,1,0.0869565217391304,0.0869565217391304,0.826086956521739,0.0770460915759648,0.21449354019368,0.10724677009684,0.0166673613248731,0.0499989120565476,0.933333726618579,0.0464718297146584,0.115089472081968,0.0575447360409843,0.0294117856981462,0.0882352732091869,0.882352941092667,0.0661839361331368,0.185406657745904,0.092703328872952,0.0294227414466243,0.0517869731586846,0.918790285394691,0.0770459463878043,0.214492753623188,0.107246376811594,0.0166666666666667,0.05,0.933333333333333,0.0770447093700998,0.214490830923431,0.107245415461716,0.0166710858487627,0.0499965421677825,0.933332371983455,27,0,0,27,33,1,3,29
227,2,0.0869565217391304,0.0869565217391304,0.826086956521739,0.00649877996987447,0.0165391768978318,0.00826958844891588,0.0952261101880463,0.0793487400673254,0.825425149744628,0.00649739116730661,0.0165621342427869,0.00828106712139347,0.0952375888605239,0.0793674981509401,0.825394912988536,0.0269282248036361,0.0705196623859908,0.0352598311929955,0.117046459999887,0.0921264146713692,0.790827125328744,0.00649848028149323,0.0165631469979297,0.0082815734989648,0.0952380952380952,0.0793650793650794,0.825396825396825,0.00649791178830237,0.0165595044453558,0.00827975222267792,0.0952362739618084,0.07936431833144,0.825399407706752,31,3,1,27,32,3,4,25
227,3,0.0869565217391304,0.0869565217391304,0.826086956521739,0.0378187447539495,0.101198328249067,0.0505991641245336,0.127262090092556,0.0363573576145968,0.836380552292847,0.0378178731793544,0.101183208700469,0.0505916043502343,0.127274123895162,0.0363649173888962,0.836360958715942,0.0386036951981126,0.108987603978684,0.054493801989342,0.141450323728472,0.0625709286592016,0.795978747612326,0.037818190631044,0.101185770750988,0.0505928853754941,0.127272727272727,0.0363636363636364,0.836363636363636,0.0378179717115955,0.101184955141912,0.0505924775709559,0.127272726785982,0.0363640441681746,0.836363229045844,28,2,1,25,27,5,1,21
227,4,0.0869565217391304,0.0869565217391304,0.826086956521739,0.0236953636588538,0.0640090898207262,0.0320045449103631,0.111560376444015,0.0943572119446091,0.794082411611376,0.0794121936564785,0.222205662393537,0.111102831196769,0.128310563388512,0.156705311286518,0.714984125324971,0.0428931296102046,0.10527778647537,0.0526388932376852,0.139595414976816,0.0867443737294967,0.773660211293688,0.0220724524785099,0.0624303232998886,0.0312151616499443,0.102564102564103,0.102564102564103,0.794871794871795,0.0231788418709026,0.0625313897819598,0.0312656948909799,0.111117575792846,0.094061162576395,0.794821261630759,20,2,0,18,19,2,4,13
