"p1","p2","p3","rmse_i","rmse_ii","rmse_iii","rmse_iv","rmse_v","N1"
0.756756756756757,0.189189189189189,0.0540540540540541,0.0489773892006141,0.641097184672273,0.0489707821724873,0.048977496787688,0.0489792590093194,333
0.72972972972973,0.216216216216216,0.0540540540540541,0.0342316604843886,0.0342358941608499,0.0342243500090401,0.0342297379094369,0.0342288658796323,143
0.702702702702703,0.243243243243243,0.0540540540540541,0.0650329504071628,0.0650379090808298,0.0650412531293247,0.0650366346879573,0.0650367241574191,299
0.675675675675676,0.27027027027027,0.0540540540540541,0.0493576092206214,0.0493581175901084,0.0493614221791628,0.0493576630560172,0.0493543847316366,109
0.648648648648649,0.297297297297297,0.0540540540540541,0.0724820856411273,0.0724833002559817,0.072474803823811,0.0724835705830512,0.0724822361259945,227
0.621621621621622,0.324324324324324,0.0540540540540541,0.0154341435362165,0.0154241593516572,0.0154199155371611,0.0154239114297849,0.0154349291456662,99
0.594594594594595,0.351351351351351,0.0540540540540541,0.0794218287959784,0.0794222099223233,0.0794146827968803,0.079421740228069,0.0794218520643749,265
0.567567567567568,0.378378378378378,0.0540540540540541,0.061787017532632,0.0617861813664425,0.0617818631411667,0.0617871401168138,0.0617880284553557,443
0.540540540540541,0.405405405405405,0.0540540540540541,0.0423557613366285,0.299760045271361,0.0423560077424403,0.0423542800277771,0.0423550621252176,337
0.513513513513513,0.432432432432432,0.0540540540540541,0.047069384868992,0.0470701249138908,0.0470686358176107,0.04706845061472,0.047078459062826,204
0.486486486486487,0.459459459459459,0.0540540540540541,0.0177480864505768,0.396157570549347,0.0177461121938168,0.0177480425081038,0.0177467210346762,840
0.459459459459459,0.486486486486487,0.0540540540540541,0.0293245484841953,0.0293250244803095,0.029313379327841,0.0293250353958804,0.0293397692587923,122
0.432432432432432,0.513513513513513,0.0540540540540541,0.0988391833652227,0.0988389248202671,0.0988340618015295,0.0988390323728997,0.0988389294355672,294
0.405405405405405,0.540540540540541,0.0540540540540541,0.0629808470062422,0.0629805794115167,0.0629754007024767,0.0629803332268438,0.0629741134821108,191
0.378378378378378,0.567567567567568,0.0540540540540541,0.0798061025240758,0.486935652417747,0.0798073868682259,0.0798069055708493,0.0746846013584744,815
0.891891891891892,0.027027027027027,0.0810810810810811,0.0351707052844778,0.0351865569362283,0.0351925340324776,0.0351862943894398,0.035187540944975,176
0.864864864864865,0.0540540540540541,0.0810810810810811,0.0140519938490756,0.0140617210079169,0.0140486491914815,0.0140579674401544,0.0140578275013166,295
0.837837837837838,0.0810810810810811,0.0810810810810811,0.050751194961734,0.0507510908793271,0.0507411970479397,0.0507511910518274,0.0507518127917483,918
0.810810810810811,0.108108108108108,0.0810810810810811,0.0526625699039741,0.0526633140207302,0.0526537821145295,0.0526634106759953,0.0526647204880187,566
0.783783783783784,0.135135135135135,0.0810810810810811,0.0429695901286549,0.586919517838535,0.0429633355395403,0.0429696801818007,0.04297135779741,280
0.756756756756757,0.162162162162162,0.0810810810810811,0.0380906595226883,0.0380947169841091,0.0380971362127261,0.0380924527740594,0.0380935456567245,97
0.72972972972973,0.189189189189189,0.0810810810810811,0.10310993086621,0.10306827453443,0.103058269539987,0.103068495045745,0.103065591556765,61
0.702702702702703,0.216216216216216,0.0810810810810811,0.0862880830523893,0.0862901270575978,0.0862764696437934,0.0862886024461011,0.08628782320798,125
0.675675675675676,0.243243243243243,0.0810810810810811,0.00596847324421223,0.00602771204460079,0.00601964159095073,0.00601586197318132,0.0060157706672806,711
0.648648648648649,0.27027027027027,0.0810810810810811,0.0273176567696194,0.027314980616891,0.0273186366129027,0.0273176377244161,0.0273208402625833,686
0.621621621621622,0.297297297297297,0.0810810810810811,0.0440529291217569,0.0440531078823072,0.0440461660732951,0.0440529733780197,0.0440566277925517,452
0.594594594594595,0.324324324324324,0.0810810810810811,0.0310524950331857,0.0310420193503488,0.0310356277350994,0.0310425657569373,0.0310412442023452,95
0.567567567567568,0.351351351351351,0.0810810810810811,0.0375656027612228,0.037560972320581,0.03755828552537,0.0375612751190018,0.0375613985311712,563
0.540540540540541,0.378378378378378,0.0810810810810811,0.477901224630728,0.047189569389695,0.0471879295341503,0.0471895668058345,0.0471894509321214,258
0.513513513513513,0.405405405405405,0.0810810810810811,0.0886146796451269,0.0886161959007533,0.0886075573374057,0.0886152538856737,0.0886132040527627,227
0.486486486486487,0.432432432432432,0.0810810810810811,0.0135041342101867,0.0135017666119951,0.0135076123631841,0.0135018755540149,0.0135021830508552,252
0.459459459459459,0.459459459459459,0.0810810810810811,0.0402639689815341,0.0402767374713041,0.0402619412840953,0.0402642239432807,0.0402622704545377,824
0.432432432432432,0.486486486486487,0.0810810810810811,0.0478347260333643,0.0478354123860736,0.0478391571513564,0.0478354786392001,0.0478350543605253,564
0.405405405405405,0.513513513513513,0.0810810810810811,0.0596546978088529,0.0596543815740553,0.0596483216139625,0.0596536711232006,0.0596535458342558,779
0.378378378378378,0.540540540540541,0.0810810810810811,0.0105406849661554,0.0105532529601164,0.0105489907950386,0.0105532086145269,0.0105527238136324,128
0.351351351351351,0.567567567567568,0.0810810810810811,0.0652817894165776,0.0652829690331391,0.0652886265893312,0.0652815100316583,0.0652823807451465,189
0.864864864864865,0.027027027027027,0.108108108108108,0.0346330372806911,0.0346323707320374,0.034626167361182,0.0346319430566201,0.0346321978237614,67
0.837837837837838,0.0540540540540541,0.108108108108108,0.114203481364075,0.0271685016215162,0.0271678825792569,0.0271684463014467,0.0271684410009417,631
0.810810810810811,0.0810810810810811,0.108108108108108,0.0362274452141281,0.0362512496971636,0.0362381176140238,0.0362481089139148,0.0362478456563665,232
0.783783783783784,0.108108108108108,0.108108108108108,0.0366405117153842,0.0366411005423618,0.0366457713958647,0.0366404844818229,0.0366434957493264,357
0.756756756756757,0.135135135135135,0.108108108108108,0.0784933804950624,0.0784946989076451,0.0784983017117445,0.0784933579532101,0.078492945847931,471
0.72972972972973,0.162162162162162,0.108108108108108,0.0334411003335205,0.0334411258788899,0.0334414953137816,0.033441119232555,0.0334406225455666,206
0.702702702702703,0.189189189189189,0.108108108108108,0.0743852459377805,0.573276034396536,0.0743870853493032,0.0743811015090531,0.0743812014176094,523
0.675675675675676,0.216216216216216,0.108108108108108,0.0783747456060437,0.0783747378988587,0.0783640067297805,0.0783744149244443,0.0783792575112302,103
0.648648648648649,0.243243243243243,0.108108108108108,0.0422402124191606,0.0422406213751582,0.0422328869295174,0.0422405369955019,0.0422398751287069,500
0.621621621621622,0.27027027027027,0.108108108108108,0.272882303151645,0.0348575511854609,0.0348540888446017,0.0348578735125205,0.0348583554942783,661
0.594594594594595,0.297297297297297,0.108108108108108,0.0337356554374283,0.0337278591951237,0.033742653116649,0.0337380546778602,0.0337408383511341,107
0.567567567567568,0.324324324324324,0.108108108108108,0.0518792860874401,0.0518787574127073,0.051873097457359,0.0518786676417169,0.0518783521654119,85
0.540540540540541,0.351351351351351,0.108108108108108,0.149115372392547,0.149115184412608,0.149105860003768,0.149116237534895,0.149114592134402,73
0.513513513513513,0.378378378378378,0.108108108108108,0.0183769062225647,0.0183782011433467,0.0183766217245831,0.0183779016080293,0.0183774046594192,170
0.486486486486487,0.405405405405405,0.108108108108108,0.0236597945663772,0.0236630970388165,0.0236605156821632,0.0236657994757018,0.0236694277218336,76
0.459459459459459,0.432432432432432,0.108108108108108,0.0532830629469465,0.0532841820560268,0.0532772956356318,0.0532830203706516,0.0532772931771599,151
0.432432432432432,0.459459459459459,0.108108108108108,0.0159950963514115,0.0159994767328387,0.0159928654982341,0.0160003677308766,0.0160001013423481,54
0.405405405405405,0.486486486486487,0.108108108108108,0.0558247683210439,0.0558243338659967,0.055820228399582,0.0558244735716287,0.0558253116057467,405
0.378378378378378,0.513513513513513,0.108108108108108,0.0366400912031684,0.0366398632685179,0.0366355583868239,0.0366398778355604,0.0366395891353995,829
0.351351351351351,0.540540540540541,0.108108108108108,0.0390512880705853,0.0390480718241404,0.0390521251937789,0.0390504041524294,0.0390386188656451,593
0.324324324324324,0.567567567567568,0.108108108108108,0.506332803590189,0.513276379576365,0.0800485570816111,0.080047216431258,0.0800459539971158,985
0.837837837837838,0.027027027027027,0.135135135135135,0.0261720713397376,0.0261841526524969,0.0261809615934299,0.0261846643126298,0.0261847841971187,61
0.810810810810811,0.0540540540540541,0.135135135135135,0.0355243459706754,0.0355245643052823,0.0355304751584504,0.035524020786718,0.035523864487588,186
0.783783783783784,0.0810810810810811,0.135135135135135,0.0791000063112385,0.0791128434809241,0.0791060286795082,0.0790984397418657,0.0791001513046634,205
0.756756756756757,0.108108108108108,0.135135135135135,0.035961317559745,0.035990831502587,0.0359822943025442,0.0359904254773915,0.035990223101473,217
0.72972972972973,0.135135135135135,0.135135135135135,0.0756847667714578,0.0757009759231732,0.0756926830685785,0.0757011412094126,0.0757007896643398,347
0.702702702702703,0.162162162162162,0.135135135135135,0.0857849166704681,0.0857848577903859,0.0857746021559975,0.0857843100092591,0.0857860752600196,281
0.675675675675676,0.189189189189189,0.135135135135135,0.058806816485889,0.0588073135384944,0.0588074708093663,0.0588068022040926,0.058805998678618,113
0.648648648648649,0.216216216216216,0.135135135135135,0.0165345952394492,0.0165422307601929,0.0165378091320646,0.0165423972349232,0.0165423921159202,114
0.621621621621622,0.243243243243243,0.135135135135135,0.0110402825470199,0.0110347207699724,0.0110357395777183,0.0110337375801044,0.0110278080690289,74
0.594594594594595,0.27027027027027,0.135135135135135,0.0259368314280184,0.0259375431941923,0.0259394549873652,0.0259366181829777,0.0259387092326168,193
0.567567567567568,0.297297297297297,0.135135135135135,0.0164042336353589,0.0164060964953109,0.0164083284903889,0.0164051765579818,0.0164051866540225,256
0.540540540540541,0.324324324324324,0.135135135135135,0.050416232280703,0.050415661513475,0.0504167112288072,0.0504156125368465,0.0504174392795336,63
0.513513513513513,0.351351351351351,0.135135135135135,0.0648768738000633,0.064874256394258,0.0648742624301833,0.0648751754843261,0.0648750693695084,317
0.486486486486487,0.378378378378378,0.135135135135135,0.0725058244292738,0.0725000374263023,0.0724923499152575,0.072498182687673,0.0724989028262227,529
0.459459459459459,0.405405405405405,0.135135135135135,0.0706942123125327,0.0706807521933292,0.0706931267471768,0.0706950733892371,0.0707091668545619,160
0.432432432432432,0.432432432432432,0.135135135135135,0.0783951229139664,0.0783928908360197,0.0783879621867878,0.0783928210551626,0.0783934149187147,59
0.405405405405405,0.459459459459459,0.135135135135135,0.0834175978040892,0.083418770704078,0.0834135506389402,0.0834176384514984,0.0834206937588903,59
0.378378378378378,0.486486486486487,0.135135135135135,0.056327821253885,0.0563248213777178,0.0563210784327857,0.0563243555488731,0.0563316561323557,67
0.351351351351351,0.513513513513513,0.135135135135135,0.0658194656785878,0.0658191616681332,0.0658188022219938,0.0658191201703911,0.0658189088203031,194
0.324324324324324,0.540540540540541,0.135135135135135,0.0836482302086986,0.083643202733782,0.0836477199244197,0.0836479408394865,0.0836477783259682,319
0.297297297297297,0.567567567567568,0.135135135135135,0.0436064522661702,0.0436007629240043,0.0435944461169341,0.0436014563122699,0.0435991804824819,507
0.810810810810811,0.027027027027027,0.162162162162162,0.0258015039359552,0.0258048511542159,0.0258095677308139,0.025801005353128,0.025798772015948,68
0.783783783783784,0.0540540540540541,0.162162162162162,0.051901538222134,0.0518623635910158,0.0518530199482442,0.051863161795497,0.0518634509425681,277
0.756756756756757,0.0810810810810811,0.162162162162162,0.0599863934646765,0.0599869173025027,0.059978197036165,0.0599869054407757,0.0599724265504173,101
0.72972972972973,0.108108108108108,0.162162162162162,0.064848025198456,0.0648480274686567,0.0648439472953274,0.0648481478978678,0.064848052916958,453
0.702702702702703,0.135135135135135,0.162162162162162,0.636136554280092,0.0846651765903598,0.0846652672175421,0.0846639098389204,0.0846636500974449,478
0.675675675675676,0.162162162162162,0.162162162162162,0.229320080164037,0.0715704110282425,0.0715785395251125,0.0715722446460029,0.0715604349336059,52
0.648648648648649,0.189189189189189,0.162162162162162,0.0970270598457815,0.0970006978941325,0.0970036114540979,0.0969996569993034,0.0969907881972243,108
0.621621621621622,0.216216216216216,0.162162162162162,0.0554672750124237,0.0554678492269888,0.0554729986099658,0.0554678196373541,0.0554720100428146,263
0.594594594594595,0.243243243243243,0.162162162162162,0.0217022362782842,0.0217066748999116,0.0217027780615769,0.0217025643268087,0.0217024326886698,686
0.567567567567568,0.27027027027027,0.162162162162162,0.100986380668238,0.100984784784484,0.100975871566693,0.100985887632145,0.100991262221925,100
0.540540540540541,0.297297297297297,0.162162162162162,0.0470260004880662,0.0470040767629926,0.0470087287992114,0.0470139125326551,0.0469937922504445,116
0.513513513513513,0.324324324324324,0.162162162162162,0.072762420348184,0.23908833671443,0.0727635110122038,0.0727625841631428,0.0727621961041041,309
0.486486486486487,0.351351351351351,0.162162162162162,0.370507446761136,0.0761003122602775,0.0760998521606514,0.0761010471748432,0.0761010766575862,521
0.459459459459459,0.378378378378378,0.162162162162162,0.0849846486254812,0.0849895472951366,0.084986685472078,0.0849892107778632,0.0849875484031778,71
0.432432432432432,0.405405405405405,0.162162162162162,0.0810204069677776,0.0810229520791446,0.0810177298630944,0.0810223479724332,0.0810226762189537,292
0.405405405405405,0.432432432432432,0.162162162162162,0.274087074545271,0.0765737209925377,0.076573859219906,0.0765735210390122,0.32966995048078,639
0.378378378378378,0.459459459459459,0.162162162162162,0.0668845208559361,0.0669339946083061,0.0669256178035637,0.0669299199824829,0.0669313509206584,103
0.351351351351351,0.486486486486487,0.162162162162162,0.0951420134093027,0.0951423931109464,0.095136125046599,0.0951427746160683,0.095142263363513,58
0.324324324324324,0.513513513513513,0.162162162162162,0.0343244865762199,0.0343252801042739,0.0343235879288574,0.0343253288998935,0.034325359277219,215
0.297297297297297,0.540540540540541,0.162162162162162,0.022047874000103,0.0220484817965142,0.0220514566071101,0.0220475529118437,0.0220480976059135,248
0.27027027027027,0.567567567567568,0.162162162162162,0.604016827413452,0.306030774968324,0.0890357326352077,0.0890338505428492,0.0890335838642568,767
0.783783783783784,0.027027027027027,0.189189189189189,0.0867338346255207,0.0867264359882549,0.0867312512169847,0.0867262984497671,0.0867117072604538,73
0.756756756756757,0.0540540540540541,0.189189189189189,0.023814211093235,0.0238157432659642,0.0238213451624075,0.0238142582689101,0.0238142552069692,513
0.72972972972973,0.0810810810810811,0.189189189189189,0.065867991070105,0.0658660080802766,0.0658590669011588,0.0658666784178913,0.0658637190663033,134
0.702702702702703,0.108108108108108,0.189189189189189,0.0420913861565086,0.0420968852455736,0.0420967592569627,0.0420924461160593,0.0420913990158116,285
0.675675675675676,0.135135135135135,0.189189189189189,0.0306643049320423,0.0306628356185755,0.0306682178222339,0.030662040807782,0.0306622675657844,79
0.648648648648649,0.162162162162162,0.189189189189189,0.0632290774532561,0.0632335401172826,0.0632452658615622,0.0632410943460847,0.0632395878013239,58
0.621621621621622,0.189189189189189,0.189189189189189,0.541219490205834,0.0317846642635852,0.0317903832282943,0.0317856727692116,0.0317858827439134,992
0.594594594594595,0.216216216216216,0.189189189189189,0.26747786979139,0.578403636730613,0.0336517930074929,0.0336549098225321,0.0336549653886272,507
0.567567567567568,0.243243243243243,0.189189189189189,0.0301210373907256,0.0301236280724882,0.0301247718674911,0.0301200440117772,0.030119963712243,318
0.540540540540541,0.27027027027027,0.189189189189189,0.0309458548037317,0.0309418435224365,0.0309397181892336,0.0309413263259737,0.0309388946643101,55
0.513513513513513,0.297297297297297,0.189189189189189,0.579660018693731,0.492298205566642,0.0420264749557573,0.0420240656155152,0.0420227743331411,531
0.486486486486487,0.324324324324324,0.189189189189189,0.046007407352746,0.0460071476097966,0.0460046774234252,0.0460074284442243,0.0460076791601571,418
0.459459459459459,0.351351351351351,0.189189189189189,0.0285415472181298,0.0285413754059749,0.0285419554560242,0.0285414595883548,0.0285412447785433,664
0.432432432432432,0.378378378378378,0.189189189189189,0.408641212225113,0.0950986196154385,0.0950931152468142,0.095097316371143,0.0951014479747355,101
0.405405405405405,0.405405405405405,0.189189189189189,0.0253054978027596,0.0253065860007872,0.0253047766273966,0.0253062381988001,0.0253078484468819,238
0.378378378378378,0.432432432432432,0.189189189189189,0.408502894397631,0.134455576971618,0.134450401824459,0.134455695846299,0.134455253874137,405
0.351351351351351,0.459459459459459,0.189189189189189,0.463514393814928,0.202111130601653,0.0435225588485518,0.0435228595412704,0.0435230366472244,752
0.324324324324324,0.486486486486487,0.189189189189189,0.48881925222943,0.194441356670265,0.0396351103897863,0.0396349169821146,0.0396355414520497,991
0.297297297297297,0.513513513513513,0.189189189189189,0.0418848427105515,0.0418836980407872,0.0418779846201962,0.0418839772529072,0.0418838554364412,355
0.27027027027027,0.540540540540541,0.189189189189189,0.363273460210973,0.0421798747307816,0.0421833728404895,0.0421799713411644,0.0421809868022695,869
0.243243243243243,0.567567567567568,0.189189189189189,0.588420028569651,0.0354154457469671,0.0354096462617928,0.0354157282996713,0.0354158664233047,281
