"p1","p2","p3","rmse_i","rmse_ii","rmse_iii","rmse_iv","rmse_v","N1"
0.405405405405405,0.567567567567568,0.027027027027027,0.230294522200991,0.230295947090441,0.212824224798276,0.230296069273373,0.230293771545471,80
0.918918918918919,0.027027027027027,0.0540540540540541,0.0483034874797334,0.0483034848145521,0.0434080464968309,0.0483034924939986,0.0483034791595609,680
0.891891891891892,0.0540540540540541,0.0540540540540541,0.0301489316318549,0.0301473362403088,0.0350989682109884,0.0301471066145064,0.0301472934460082,888
0.864864864864865,0.0810810810810811,0.0540540540540541,0.195206455278621,0.195205576661591,0.209812832001738,0.195206744865049,0.195208443056293,74
0.837837837837838,0.108108108108108,0.0540540540540541,0.0393886038458719,0.0393885493255833,0.0415173366027184,0.0393886017541046,0.0393879381962297,327
0.810810810810811,0.135135135135135,0.0540540540540541,0.085531513973755,0.0855331826257612,0.072874868403193,0.0855333156884689,0.0855375620324075,325
0.783783783783784,0.162162162162162,0.0540540540540541,0.102847719817553,0.102844634556662,0.0864008143944846,0.102844851840219,0.102844550569859,185
0.756756756756757,0.189189189189189,0.0540540540540541,0.133647766286343,0.133649701969735,0.136209708012483,0.133647691896992,0.133647800443119,333
0.72972972972973,0.216216216216216,0.0540540540540541,0.049985908787206,0.0499869339323918,0.0431121597450315,0.0499864113462863,0.0499835983738375,143
0.702702702702703,0.243243243243243,0.0540540540540541,0.104618328594386,0.10463633933083,0.0967657361497617,0.104636307065782,0.104635820687396,299
0.675675675675676,0.27027027027027,0.0540540540540541,0.0347958001443588,0.0347966548456036,0.027135715276273,0.0347967549549881,0.0347948083689765,109
0.648648648648649,0.297297297297297,0.0540540540540541,0.55300934245848,0.0800093211821956,0.0839467456729564,0.0800092296507552,0.0800086995594691,227
0.621621621621622,0.324324324324324,0.0540540540540541,0.0890601792443902,0.0890610722541509,0.078670227426891,0.0890591999799811,0.0890590542584455,99
0.594594594594595,0.351351351351351,0.0540540540540541,0.0338036695617955,0.033804873389118,0.0266964484556746,0.0338037042094712,0.0338025764345039,265
0.567567567567568,0.378378378378378,0.0540540540540541,0.0270790927729188,0.480229998423337,0.0242974887091347,0.0270781409440404,0.0270777791685025,443
0.540540540540541,0.405405405405405,0.0540540540540541,0.355142402501984,0.205456829203568,0.201590246676921,0.205457679380612,0.205457310346012,337
0.513513513513513,0.432432432432432,0.0540540540540541,0.37708691278433,0.0806018472538958,0.0768822845952014,0.080601096456398,0.0806009112965659,204
0.486486486486487,0.459459459459459,0.0540540540540541,0.39701229256667,0.346804214461984,0.068482085067085,0.0713107455153571,0.0713088414639295,840
0.459459459459459,0.486486486486487,0.0540540540540541,0.0329227196796978,0.0329228060754864,0.0277344211202162,0.0329228163309725,0.0329240879352942,122
0.432432432432432,0.513513513513513,0.0540540540540541,0.0300732200850501,0.0300734107766821,0.0333674173491891,0.0300731804855415,0.0300733887436413,294
0.405405405405405,0.540540540540541,0.0540540540540541,0.167574738832581,0.16757584475585,0.157257772946525,0.167576112641021,0.167591502664842,191
0.378378378378378,0.567567567567568,0.0540540540540541,0.0356192462715346,0.0356176277390136,0.0314887556042421,0.0356192671949925,0.035619180652206,815
0.891891891891892,0.027027027027027,0.0810810810810811,0.0444416436103726,0.0444416158410644,0.0301831053089825,0.0444416439234358,0.0444446308431418,176
0.864864864864865,0.0540540540540541,0.0810810810810811,0.0699616838146488,0.0699755545811421,0.0779894147563192,0.0699616342058205,0.0699619664079877,295
0.837837837837838,0.0810810810810811,0.0810810810810811,0.0580226911339208,0.0580228039221366,0.0618144126301426,0.0580220217069907,0.0580228922472062,918
0.810810810810811,0.108108108108108,0.0810810810810811,0.0449457002263313,0.0449455975474205,0.0396923301669284,0.044945591946449,0.0449454852481645,566
0.783783783783784,0.135135135135135,0.0810810810810811,0.031076052466313,0.0310722077600166,0.0352964945580927,0.0310759846177707,0.0310767470605549,280
0.756756756756757,0.162162162162162,0.0810810810810811,0.128689375451822,0.128707990749123,0.135838976855506,0.128708771795105,0.128709340399007,97
0.72972972972973,0.189189189189189,0.0810810810810811,0.19575893797573,0.136961625316109,0.140717867463576,0.136960203253376,0.195709756402095,61
0.702702702702703,0.216216216216216,0.0810810810810811,0.0576372068615256,0.0576369563317332,0.0576577834438297,0.0576372035791607,0.0576371370788279,125
0.675675675675676,0.243243243243243,0.0810810810810811,0.0524579683906654,0.0524595234193322,0.0537201464633363,0.0524578513560945,0.0524573985807611,711
0.648648648648649,0.27027027027027,0.0810810810810811,0.126027841786006,0.126026636281218,0.119350624426433,0.12602781570395,0.126026416037317,686
0.621621621621622,0.297297297297297,0.0810810810810811,0.0693055501625731,0.0692922899361779,0.0729340583280449,0.0692988079027736,0.0692978963380376,452
