example_id,inp_file,design_block,dist_code,factor1,level1_code,factor2,level2_code,factor3,level3_code,factor4,level4_code,factor5,level5_code,K,G,h,theta_true,theta_CV,Nmin,Nmax,nsims,random.seed,od_mult,sigma,mean_nsamp,ln_sd,nb_size,N_range_label,p_lbound,p_ubound
106,hake_ex106.inp,Poisson,1,mean_nsamp,0,sigma,-1,theta_true,1,theta_CV,1,G,-1,3,2,0.05,2.0,0.6,50,100,10,2356,1.0,0.25,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
107,hake_ex107.inp,Poisson,1,mean_nsamp,0,sigma,-1,theta_true,1,theta_CV,1,G,0,3,4,0.05,2.0,0.6,50,100,10,2356,1.0,0.25,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
108,hake_ex108.inp,Poisson,1,mean_nsamp,0,sigma,-1,theta_true,1,theta_CV,1,G,1,3,8,0.05,2.0,0.6,50,100,10,2356,1.0,0.25,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
109,hake_ex109.inp,Poisson,1,mean_nsamp,0,sigma,0,theta_true,-1,theta_CV,-1,G,-1,3,2,0.05,0.5,0.0,50,100,10,2356,1.0,0.5,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
110,hake_ex110.inp,Poisson,1,mean_nsamp,0,sigma,0,theta_true,-1,theta_CV,-1,G,0,3,4,0.05,0.5,0.0,50,100,10,2356,1.0,0.5,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
111,hake_ex111.inp,Poisson,1,mean_nsamp,0,sigma,0,theta_true,-1,theta_CV,-1,G,1,3,8,0.05,0.5,0.0,50,100,10,2356,1.0,0.5,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
112,hake_ex112.inp,Poisson,1,mean_nsamp,0,sigma,0,theta_true,-1,theta_CV,0,G,-1,3,2,0.05,0.5,0.2,50,100,10,2356,1.0,0.5,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
113,hake_ex113.inp,Poisson,1,mean_nsamp,0,sigma,0,theta_true,-1,theta_CV,0,G,0,3,4,0.05,0.5,0.2,50,100,10,2356,1.0,0.5,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
114,hake_ex114.inp,Poisson,1,mean_nsamp,0,sigma,0,theta_true,-1,theta_CV,0,G,1,3,8,0.05,0.5,0.2,50,100,10,2356,1.0,0.5,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
115,hake_ex115.inp,Poisson,1,mean_nsamp,0,sigma,0,theta_true,-1,theta_CV,1,G,-1,3,2,0.05,0.5,0.6,50,100,10,2356,1.0,0.5,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
116,hake_ex116.inp,Poisson,1,mean_nsamp,0,sigma,0,theta_true,-1,theta_CV,1,G,0,3,4,0.05,0.5,0.6,50,100,10,2356,1.0,0.5,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
117,hake_ex117.inp,Poisson,1,mean_nsamp,0,sigma,0,theta_true,-1,theta_CV,1,G,1,3,8,0.05,0.5,0.6,50,100,10,2356,1.0,0.5,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
118,hake_ex118.inp,Poisson,1,mean_nsamp,0,sigma,0,theta_true,0,theta_CV,-1,G,-1,3,2,0.05,1.0,0.0,50,100,10,2356,1.0,0.5,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
119,hake_ex119.inp,Poisson,1,mean_nsamp,0,sigma,0,theta_true,0,theta_CV,-1,G,0,3,4,0.05,1.0,0.0,50,100,10,2356,1.0,0.5,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
120,hake_ex120.inp,Poisson,1,mean_nsamp,0,sigma,0,theta_true,0,theta_CV,-1,G,1,3,8,0.05,1.0,0.0,50,100,10,2356,1.0,0.5,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
121,hake_ex121.inp,Poisson,1,mean_nsamp,0,sigma,0,theta_true,0,theta_CV,0,G,-1,3,2,0.05,1.0,0.2,50,100,10,2356,1.0,0.5,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
122,hake_ex122.inp,Poisson,1,mean_nsamp,0,sigma,0,theta_true,0,theta_CV,0,G,0,3,4,0.05,1.0,0.2,50,100,10,2356,1.0,0.5,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
123,hake_ex123.inp,Poisson,1,mean_nsamp,0,sigma,0,theta_true,0,theta_CV,0,G,1,3,8,0.05,1.0,0.2,50,100,10,2356,1.0,0.5,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
124,hake_ex124.inp,Poisson,1,mean_nsamp,0,sigma,0,theta_true,0,theta_CV,1,G,-1,3,2,0.05,1.0,0.6,50,100,10,2356,1.0,0.5,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
125,hake_ex125.inp,Poisson,1,mean_nsamp,0,sigma,0,theta_true,0,theta_CV,1,G,0,3,4,0.05,1.0,0.6,50,100,10,2356,1.0,0.5,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
126,hake_ex126.inp,Poisson,1,mean_nsamp,0,sigma,0,theta_true,0,theta_CV,1,G,1,3,8,0.05,1.0,0.6,50,100,10,2356,1.0,0.5,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
127,hake_ex127.inp,Poisson,1,mean_nsamp,0,sigma,0,theta_true,1,theta_CV,-1,G,-1,3,2,0.05,2.0,0.0,50,100,10,2356,1.0,0.5,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
128,hake_ex128.inp,Poisson,1,mean_nsamp,0,sigma,0,theta_true,1,theta_CV,-1,G,0,3,4,0.05,2.0,0.0,50,100,10,2356,1.0,0.5,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
129,hake_ex129.inp,Poisson,1,mean_nsamp,0,sigma,0,theta_true,1,theta_CV,-1,G,1,3,8,0.05,2.0,0.0,50,100,10,2356,1.0,0.5,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
130,hake_ex130.inp,Poisson,1,mean_nsamp,0,sigma,0,theta_true,1,theta_CV,0,G,-1,3,2,0.05,2.0,0.2,50,100,10,2356,1.0,0.5,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
131,hake_ex131.inp,Poisson,1,mean_nsamp,0,sigma,0,theta_true,1,theta_CV,0,G,0,3,4,0.05,2.0,0.2,50,100,10,2356,1.0,0.5,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
132,hake_ex132.inp,Poisson,1,mean_nsamp,0,sigma,0,theta_true,1,theta_CV,0,G,1,3,8,0.05,2.0,0.2,50,100,10,2356,1.0,0.5,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
133,hake_ex133.inp,Poisson,1,mean_nsamp,0,sigma,0,theta_true,1,theta_CV,1,G,-1,3,2,0.05,2.0,0.6,50,100,10,2356,1.0,0.5,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
134,hake_ex134.inp,Poisson,1,mean_nsamp,0,sigma,0,theta_true,1,theta_CV,1,G,0,3,4,0.05,2.0,0.6,50,100,10,2356,1.0,0.5,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
135,hake_ex135.inp,Poisson,1,mean_nsamp,0,sigma,0,theta_true,1,theta_CV,1,G,1,3,8,0.05,2.0,0.6,50,100,10,2356,1.0,0.5,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
136,hake_ex136.inp,Poisson,1,mean_nsamp,0,sigma,1,theta_true,-1,theta_CV,-1,G,-1,3,2,0.05,0.5,0.0,50,100,10,2356,1.0,1.0,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
137,hake_ex137.inp,Poisson,1,mean_nsamp,0,sigma,1,theta_true,-1,theta_CV,-1,G,0,3,4,0.05,0.5,0.0,50,100,10,2356,1.0,1.0,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
138,hake_ex138.inp,Poisson,1,mean_nsamp,0,sigma,1,theta_true,-1,theta_CV,-1,G,1,3,8,0.05,0.5,0.0,50,100,10,2356,1.0,1.0,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
139,hake_ex139.inp,Poisson,1,mean_nsamp,0,sigma,1,theta_true,-1,theta_CV,0,G,-1,3,2,0.05,0.5,0.2,50,100,10,2356,1.0,1.0,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
140,hake_ex140.inp,Poisson,1,mean_nsamp,0,sigma,1,theta_true,-1,theta_CV,0,G,0,3,4,0.05,0.5,0.2,50,100,10,2356,1.0,1.0,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
141,hake_ex141.inp,Poisson,1,mean_nsamp,0,sigma,1,theta_true,-1,theta_CV,0,G,1,3,8,0.05,0.5,0.2,50,100,10,2356,1.0,1.0,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
142,hake_ex142.inp,Poisson,1,mean_nsamp,0,sigma,1,theta_true,-1,theta_CV,1,G,-1,3,2,0.05,0.5,0.6,50,100,10,2356,1.0,1.0,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
143,hake_ex143.inp,Poisson,1,mean_nsamp,0,sigma,1,theta_true,-1,theta_CV,1,G,0,3,4,0.05,0.5,0.6,50,100,10,2356,1.0,1.0,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
144,hake_ex144.inp,Poisson,1,mean_nsamp,0,sigma,1,theta_true,-1,theta_CV,1,G,1,3,8,0.05,0.5,0.6,50,100,10,2356,1.0,1.0,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
145,hake_ex145.inp,Poisson,1,mean_nsamp,0,sigma,1,theta_true,0,theta_CV,-1,G,-1,3,2,0.05,1.0,0.0,50,100,10,2356,1.0,1.0,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
146,hake_ex146.inp,Poisson,1,mean_nsamp,0,sigma,1,theta_true,0,theta_CV,-1,G,0,3,4,0.05,1.0,0.0,50,100,10,2356,1.0,1.0,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
147,hake_ex147.inp,Poisson,1,mean_nsamp,0,sigma,1,theta_true,0,theta_CV,-1,G,1,3,8,0.05,1.0,0.0,50,100,10,2356,1.0,1.0,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
148,hake_ex148.inp,Poisson,1,mean_nsamp,0,sigma,1,theta_true,0,theta_CV,0,G,-1,3,2,0.05,1.0,0.2,50,100,10,2356,1.0,1.0,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
149,hake_ex149.inp,Poisson,1,mean_nsamp,0,sigma,1,theta_true,0,theta_CV,0,G,0,3,4,0.05,1.0,0.2,50,100,10,2356,1.0,1.0,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
150,hake_ex150.inp,Poisson,1,mean_nsamp,0,sigma,1,theta_true,0,theta_CV,0,G,1,3,8,0.05,1.0,0.2,50,100,10,2356,1.0,1.0,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
151,hake_ex151.inp,Poisson,1,mean_nsamp,0,sigma,1,theta_true,0,theta_CV,1,G,-1,3,2,0.05,1.0,0.6,50,100,10,2356,1.0,1.0,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
152,hake_ex152.inp,Poisson,1,mean_nsamp,0,sigma,1,theta_true,0,theta_CV,1,G,0,3,4,0.05,1.0,0.6,50,100,10,2356,1.0,1.0,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
153,hake_ex153.inp,Poisson,1,mean_nsamp,0,sigma,1,theta_true,0,theta_CV,1,G,1,3,8,0.05,1.0,0.6,50,100,10,2356,1.0,1.0,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
154,hake_ex154.inp,Poisson,1,mean_nsamp,0,sigma,1,theta_true,1,theta_CV,-1,G,-1,3,2,0.05,2.0,0.0,50,100,10,2356,1.0,1.0,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
155,hake_ex155.inp,Poisson,1,mean_nsamp,0,sigma,1,theta_true,1,theta_CV,-1,G,0,3,4,0.05,2.0,0.0,50,100,10,2356,1.0,1.0,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
156,hake_ex156.inp,Poisson,1,mean_nsamp,0,sigma,1,theta_true,1,theta_CV,-1,G,1,3,8,0.05,2.0,0.0,50,100,10,2356,1.0,1.0,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
157,hake_ex157.inp,Poisson,1,mean_nsamp,0,sigma,1,theta_true,1,theta_CV,0,G,-1,3,2,0.05,2.0,0.2,50,100,10,2356,1.0,1.0,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
158,hake_ex158.inp,Poisson,1,mean_nsamp,0,sigma,1,theta_true,1,theta_CV,0,G,0,3,4,0.05,2.0,0.2,50,100,10,2356,1.0,1.0,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
159,hake_ex159.inp,Poisson,1,mean_nsamp,0,sigma,1,theta_true,1,theta_CV,0,G,1,3,8,0.05,2.0,0.2,50,100,10,2356,1.0,1.0,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
160,hake_ex160.inp,Poisson,1,mean_nsamp,0,sigma,1,theta_true,1,theta_CV,1,G,-1,3,2,0.05,2.0,0.6,50,100,10,2356,1.0,1.0,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
161,hake_ex161.inp,Poisson,1,mean_nsamp,0,sigma,1,theta_true,1,theta_CV,1,G,0,3,4,0.05,2.0,0.6,50,100,10,2356,1.0,1.0,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
162,hake_ex162.inp,Poisson,1,mean_nsamp,0,sigma,1,theta_true,1,theta_CV,1,G,1,3,8,0.05,2.0,0.6,50,100,10,2356,1.0,1.0,50,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
163,hake_ex163.inp,Poisson,1,mean_nsamp,1,sigma,-1,theta_true,-1,theta_CV,-1,G,-1,3,2,0.05,0.5,0.0,50,100,10,2356,1.0,0.25,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
164,hake_ex164.inp,Poisson,1,mean_nsamp,1,sigma,-1,theta_true,-1,theta_CV,-1,G,0,3,4,0.05,0.5,0.0,50,100,10,2356,1.0,0.25,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
165,hake_ex165.inp,Poisson,1,mean_nsamp,1,sigma,-1,theta_true,-1,theta_CV,-1,G,1,3,8,0.05,0.5,0.0,50,100,10,2356,1.0,0.25,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
166,hake_ex166.inp,Poisson,1,mean_nsamp,1,sigma,-1,theta_true,-1,theta_CV,0,G,-1,3,2,0.05,0.5,0.2,50,100,10,2356,1.0,0.25,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
167,hake_ex167.inp,Poisson,1,mean_nsamp,1,sigma,-1,theta_true,-1,theta_CV,0,G,0,3,4,0.05,0.5,0.2,50,100,10,2356,1.0,0.25,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
168,hake_ex168.inp,Poisson,1,mean_nsamp,1,sigma,-1,theta_true,-1,theta_CV,0,G,1,3,8,0.05,0.5,0.2,50,100,10,2356,1.0,0.25,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
169,hake_ex169.inp,Poisson,1,mean_nsamp,1,sigma,-1,theta_true,-1,theta_CV,1,G,-1,3,2,0.05,0.5,0.6,50,100,10,2356,1.0,0.25,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
170,hake_ex170.inp,Poisson,1,mean_nsamp,1,sigma,-1,theta_true,-1,theta_CV,1,G,0,3,4,0.05,0.5,0.6,50,100,10,2356,1.0,0.25,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
171,hake_ex171.inp,Poisson,1,mean_nsamp,1,sigma,-1,theta_true,-1,theta_CV,1,G,1,3,8,0.05,0.5,0.6,50,100,10,2356,1.0,0.25,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
172,hake_ex172.inp,Poisson,1,mean_nsamp,1,sigma,-1,theta_true,0,theta_CV,-1,G,-1,3,2,0.05,1.0,0.0,50,100,10,2356,1.0,0.25,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
173,hake_ex173.inp,Poisson,1,mean_nsamp,1,sigma,-1,theta_true,0,theta_CV,-1,G,0,3,4,0.05,1.0,0.0,50,100,10,2356,1.0,0.25,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
174,hake_ex174.inp,Poisson,1,mean_nsamp,1,sigma,-1,theta_true,0,theta_CV,-1,G,1,3,8,0.05,1.0,0.0,50,100,10,2356,1.0,0.25,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
175,hake_ex175.inp,Poisson,1,mean_nsamp,1,sigma,-1,theta_true,0,theta_CV,0,G,-1,3,2,0.05,1.0,0.2,50,100,10,2356,1.0,0.25,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
176,hake_ex176.inp,Poisson,1,mean_nsamp,1,sigma,-1,theta_true,0,theta_CV,0,G,0,3,4,0.05,1.0,0.2,50,100,10,2356,1.0,0.25,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
177,hake_ex177.inp,Poisson,1,mean_nsamp,1,sigma,-1,theta_true,0,theta_CV,0,G,1,3,8,0.05,1.0,0.2,50,100,10,2356,1.0,0.25,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
178,hake_ex178.inp,Poisson,1,mean_nsamp,1,sigma,-1,theta_true,0,theta_CV,1,G,-1,3,2,0.05,1.0,0.6,50,100,10,2356,1.0,0.25,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
179,hake_ex179.inp,Poisson,1,mean_nsamp,1,sigma,-1,theta_true,0,theta_CV,1,G,0,3,4,0.05,1.0,0.6,50,100,10,2356,1.0,0.25,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
180,hake_ex180.inp,Poisson,1,mean_nsamp,1,sigma,-1,theta_true,0,theta_CV,1,G,1,3,8,0.05,1.0,0.6,50,100,10,2356,1.0,0.25,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
181,hake_ex181.inp,Poisson,1,mean_nsamp,1,sigma,-1,theta_true,1,theta_CV,-1,G,-1,3,2,0.05,2.0,0.0,50,100,10,2356,1.0,0.25,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
182,hake_ex182.inp,Poisson,1,mean_nsamp,1,sigma,-1,theta_true,1,theta_CV,-1,G,0,3,4,0.05,2.0,0.0,50,100,10,2356,1.0,0.25,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
183,hake_ex183.inp,Poisson,1,mean_nsamp,1,sigma,-1,theta_true,1,theta_CV,-1,G,1,3,8,0.05,2.0,0.0,50,100,10,2356,1.0,0.25,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
184,hake_ex184.inp,Poisson,1,mean_nsamp,1,sigma,-1,theta_true,1,theta_CV,0,G,-1,3,2,0.05,2.0,0.2,50,100,10,2356,1.0,0.25,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
185,hake_ex185.inp,Poisson,1,mean_nsamp,1,sigma,-1,theta_true,1,theta_CV,0,G,0,3,4,0.05,2.0,0.2,50,100,10,2356,1.0,0.25,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
186,hake_ex186.inp,Poisson,1,mean_nsamp,1,sigma,-1,theta_true,1,theta_CV,0,G,1,3,8,0.05,2.0,0.2,50,100,10,2356,1.0,0.25,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
187,hake_ex187.inp,Poisson,1,mean_nsamp,1,sigma,-1,theta_true,1,theta_CV,1,G,-1,3,2,0.05,2.0,0.6,50,100,10,2356,1.0,0.25,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
188,hake_ex188.inp,Poisson,1,mean_nsamp,1,sigma,-1,theta_true,1,theta_CV,1,G,0,3,4,0.05,2.0,0.6,50,100,10,2356,1.0,0.25,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
189,hake_ex189.inp,Poisson,1,mean_nsamp,1,sigma,-1,theta_true,1,theta_CV,1,G,1,3,8,0.05,2.0,0.6,50,100,10,2356,1.0,0.25,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
190,hake_ex190.inp,Poisson,1,mean_nsamp,1,sigma,0,theta_true,-1,theta_CV,-1,G,-1,3,2,0.05,0.5,0.0,50,100,10,2356,1.0,0.5,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
191,hake_ex191.inp,Poisson,1,mean_nsamp,1,sigma,0,theta_true,-1,theta_CV,-1,G,0,3,4,0.05,0.5,0.0,50,100,10,2356,1.0,0.5,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
192,hake_ex192.inp,Poisson,1,mean_nsamp,1,sigma,0,theta_true,-1,theta_CV,-1,G,1,3,8,0.05,0.5,0.0,50,100,10,2356,1.0,0.5,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
193,hake_ex193.inp,Poisson,1,mean_nsamp,1,sigma,0,theta_true,-1,theta_CV,0,G,-1,3,2,0.05,0.5,0.2,50,100,10,2356,1.0,0.5,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
194,hake_ex194.inp,Poisson,1,mean_nsamp,1,sigma,0,theta_true,-1,theta_CV,0,G,0,3,4,0.05,0.5,0.2,50,100,10,2356,1.0,0.5,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
195,hake_ex195.inp,Poisson,1,mean_nsamp,1,sigma,0,theta_true,-1,theta_CV,0,G,1,3,8,0.05,0.5,0.2,50,100,10,2356,1.0,0.5,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
196,hake_ex196.inp,Poisson,1,mean_nsamp,1,sigma,0,theta_true,-1,theta_CV,1,G,-1,3,2,0.05,0.5,0.6,50,100,10,2356,1.0,0.5,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
197,hake_ex197.inp,Poisson,1,mean_nsamp,1,sigma,0,theta_true,-1,theta_CV,1,G,0,3,4,0.05,0.5,0.6,50,100,10,2356,1.0,0.5,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
198,hake_ex198.inp,Poisson,1,mean_nsamp,1,sigma,0,theta_true,-1,theta_CV,1,G,1,3,8,0.05,0.5,0.6,50,100,10,2356,1.0,0.5,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
199,hake_ex199.inp,Poisson,1,mean_nsamp,1,sigma,0,theta_true,0,theta_CV,-1,G,-1,3,2,0.05,1.0,0.0,50,100,10,2356,1.0,0.5,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
200,hake_ex200.inp,Poisson,1,mean_nsamp,1,sigma,0,theta_true,0,theta_CV,-1,G,0,3,4,0.05,1.0,0.0,50,100,10,2356,1.0,0.5,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
201,hake_ex201.inp,Poisson,1,mean_nsamp,1,sigma,0,theta_true,0,theta_CV,-1,G,1,3,8,0.05,1.0,0.0,50,100,10,2356,1.0,0.5,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
202,hake_ex202.inp,Poisson,1,mean_nsamp,1,sigma,0,theta_true,0,theta_CV,0,G,-1,3,2,0.05,1.0,0.2,50,100,10,2356,1.0,0.5,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
203,hake_ex203.inp,Poisson,1,mean_nsamp,1,sigma,0,theta_true,0,theta_CV,0,G,0,3,4,0.05,1.0,0.2,50,100,10,2356,1.0,0.5,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
204,hake_ex204.inp,Poisson,1,mean_nsamp,1,sigma,0,theta_true,0,theta_CV,0,G,1,3,8,0.05,1.0,0.2,50,100,10,2356,1.0,0.5,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
205,hake_ex205.inp,Poisson,1,mean_nsamp,1,sigma,0,theta_true,0,theta_CV,1,G,-1,3,2,0.05,1.0,0.6,50,100,10,2356,1.0,0.5,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
206,hake_ex206.inp,Poisson,1,mean_nsamp,1,sigma,0,theta_true,0,theta_CV,1,G,0,3,4,0.05,1.0,0.6,50,100,10,2356,1.0,0.5,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
207,hake_ex207.inp,Poisson,1,mean_nsamp,1,sigma,0,theta_true,0,theta_CV,1,G,1,3,8,0.05,1.0,0.6,50,100,10,2356,1.0,0.5,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
208,hake_ex208.inp,Poisson,1,mean_nsamp,1,sigma,0,theta_true,1,theta_CV,-1,G,-1,3,2,0.05,2.0,0.0,50,100,10,2356,1.0,0.5,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
209,hake_ex209.inp,Poisson,1,mean_nsamp,1,sigma,0,theta_true,1,theta_CV,-1,G,0,3,4,0.05,2.0,0.0,50,100,10,2356,1.0,0.5,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
210,hake_ex210.inp,Poisson,1,mean_nsamp,1,sigma,0,theta_true,1,theta_CV,-1,G,1,3,8,0.05,2.0,0.0,50,100,10,2356,1.0,0.5,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
211,hake_ex211.inp,Poisson,1,mean_nsamp,1,sigma,0,theta_true,1,theta_CV,0,G,-1,3,2,0.05,2.0,0.2,50,100,10,2356,1.0,0.5,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
212,hake_ex212.inp,Poisson,1,mean_nsamp,1,sigma,0,theta_true,1,theta_CV,0,G,0,3,4,0.05,2.0,0.2,50,100,10,2356,1.0,0.5,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
213,hake_ex213.inp,Poisson,1,mean_nsamp,1,sigma,0,theta_true,1,theta_CV,0,G,1,3,8,0.05,2.0,0.2,50,100,10,2356,1.0,0.5,100,1.0,25,,"0.0, 0.0, 0.0","1.0, 1.0, 1.0"
