"example_id","inp_file","design_block","dist_code","factor1","level1_code","factor2","level2_code","factor3","level3_code","factor4","level4_code","factor5","level5_code","K","G","h","theta_true","theta_CV","Nmin","Nmax","nsims","random.seed","od_mult","sigma","mean_nsamp","ln_sd","nb_size","N_range_label","p_lbound","p_ubound"
80,"faces_ex80.inp","Poisson",1,"mean_nsamp",-1,"sigma",1,"theta_true",1,"theta_CV",1,"G",0,3,4,0.1,2,0.6,50,100,5,1580235529,1,1,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
81,"faces_ex81.inp","Poisson",1,"mean_nsamp",-1,"sigma",1,"theta_true",1,"theta_CV",1,"G",1,3,8,0.1,2,0.6,50,100,5,1580235529,1,1,25,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
82,"faces_ex82.inp","Poisson",1,"mean_nsamp",0,"sigma",-1,"theta_true",-1,"theta_CV",-1,"G",-1,3,2,0.1,0.5,0,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
83,"faces_ex83.inp","Poisson",1,"mean_nsamp",0,"sigma",-1,"theta_true",-1,"theta_CV",-1,"G",0,3,4,0.1,0.5,0,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
84,"faces_ex84.inp","Poisson",1,"mean_nsamp",0,"sigma",-1,"theta_true",-1,"theta_CV",-1,"G",1,3,8,0.1,0.5,0,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
85,"faces_ex85.inp","Poisson",1,"mean_nsamp",0,"sigma",-1,"theta_true",-1,"theta_CV",0,"G",-1,3,2,0.1,0.5,0.2,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
86,"faces_ex86.inp","Poisson",1,"mean_nsamp",0,"sigma",-1,"theta_true",-1,"theta_CV",0,"G",0,3,4,0.1,0.5,0.2,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
87,"faces_ex87.inp","Poisson",1,"mean_nsamp",0,"sigma",-1,"theta_true",-1,"theta_CV",0,"G",1,3,8,0.1,0.5,0.2,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
88,"faces_ex88.inp","Poisson",1,"mean_nsamp",0,"sigma",-1,"theta_true",-1,"theta_CV",1,"G",-1,3,2,0.1,0.5,0.6,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
89,"faces_ex89.inp","Poisson",1,"mean_nsamp",0,"sigma",-1,"theta_true",-1,"theta_CV",1,"G",0,3,4,0.1,0.5,0.6,50,100,5,1580235529,1,0.25,50,1,25,,"0.36, 0.01, 0.0","0.97, 0.59, 0.21"
